ID_REF,GSM2407549,GSM2407550,GSM2407551,GSM2407552,GSM2407553,GSM2407554,GSM2407555,GSM2407556,GSM2407557,GSM2407558,GSM2407559,GSM2407560,GSM2407561,GSM2407562,GSM2407563,GSM2407564,GSM2407565,GSM2407566,GSM2407567,GSM2407568,GSM2407569,GSM2407570,GSM2407571,GSM2407572,GSM2407573
20533123,0.5713,0.675782,0.793326,0.370639,0.870109,0.609238,0.86577,0.845481,0.827813,0.84804,0.721212,0.923868,1.12498,0.438512,0.848815,0.618055,1.29939,1.33313,0.752043,0.718297,0.735179,0.689767,1.18452,0.719771,0.730957
20533124,0.85463,0.826947,0.69513,0.423202,0.937446,0.996871,0.693666,0.781683,0.745917,0.871175,0.829375,0.314566,0.751381,0.506356,0.653897,0.573625,0.749816,0.804055,0.752366,0.488528,0.468326,1.27915,0.711029,1.09793,0.777374
20533125,1.1112,0.895456,1.07415,1.41017,0.821538,1.17964,1.25787,1.03206,0.845085,0.654774,0.708818,0.771155,0.879932,0.791696,1.29705,1.25594,0.260363,1.16871,0.927206,0.69382,0.766024,0.971505,1.05841,1.54156,0.669953
20533126,0.966365,1.14436,0.686895,1.05652,1.00343,0.91583,0.887948,1.0728,1.22259,0.885199,1.04764,0.958309,0.718311,1.27824,1.9981,0.664579,0.909634,0.864976,1.00966,1.00736,0.860981,0.739645,1.36658,1.40148,0.839784
20533127,0.613621,0.915272,0.985706,0.553481,0.82031,1.41886,0.932862,1.54019,0.810811,0.834118,0.697833,1.02311,1.27676,1.21951,1.25835,0.805219,0.993772,0.725485,1.13312,0.992073,0.608811,0.833002,1.04226,0.595054,0.8331
20533128,1.05463,1.76452,1.51335,1.43848,0.984912,1.13355,1.00525,0.91687,1.49337,1.55086,1.09359,0.935649,1.02502,1.26776,1.92402,1.51268,1.63397,1.34953,1.04015,1.23724,1.31775,1.43436,1.44978,1.49738,1.50001
20533129,1.37296,1.91502,1.69779,1.34098,0.998066,1.18021,1.01841,1.00521,1.50653,1.45233,1.10674,0.948803,1.03817,1.28091,1.93717,1.58158,1.69039,1.82094,0.867991,1.22884,1.47017,1.48674,1.40868,1.22354,1.74615
20533130,1.01077,1.17767,0.852552,1.32257,0.984912,1.44547,0.798361,0.427088,1.16039,1.30165,1.05155,0.739739,0.948333,1.07362,0.628388,1.57872,0.776072,0.61397,0.89685,0.581617,0.416703,0.82662,0.942861,1.1597,1.31878
20533131,0.563383,0.719881,0.636171,0.456476,0.69643,1.30887,1.0641,0.719467,0.747879,0.868727,0.751454,0.485242,0.47763,1.16027,0.753914,0.862323,0.855699,0.976412,1.29321,0.777956,0.944877,1.25747,0.992023,0.837014,0.694312
20533132,0.92529,0.805696,0.909314,0.899705,0.674065,0.989966,0.746427,1.00415,1.18566,1.54728,1.18842,1.13577,1.53381,1.01177,0.992335,1.35353,1.14809,0.631907,1.12115,0.750348,0.915847,0.801275,1.30219,1.60608,0.978701
20533133,4.28383,1.93582,3.0309,4.24515,2.08873,3.45093,4.27805,3.11727,1.56196,1.76293,2.50218,1.72171,1.67016,4.1338,1.65507,2.47325,0.609502,1.45436,0.834941,0.945813,1.4674,1.58447,1.29247,2.62292,1.37326
20533134,1.20607,1.12277,0.929703,0.703778,1.24251,0.685871,0.970136,0.73542,0.989836,1.19996,0.699032,0.833735,0.756086,1.04897,1.66502,0.861883,0.763539,1.13962,1.05528,1.09722,0.80836,1.32286,1.02001,1.52804,1.11947
20533135,0.886169,0.717482,1.19528,0.486428,0.503446,0.292172,0.577443,0.691498,0.630879,0.724207,0.548569,0.556747,1.07214,0.856572,0.851404,0.653583,0.775384,0.527821,0.924498,0.610822,0.51729,0.430451,1.40563,0.465105,0.653583
20533136,1.27393,1.17634,1.22203,1.8418,0.591447,0.598388,0.876193,0.940705,0.864262,1.10487,0.843386,1.04233,1.39491,0.692478,1.19027,0.863455,0.521522,0.633498,0.924498,0.810828,0.803059,1.08507,0.848905,1.22354,0.622264
20533137,1.73687,1.33757,1.43927,2.13555,0.911919,1.16092,1.17459,1.62379,1.07808,1.21432,1.16917,1.37261,1.61847,1.44031,1.32168,1.03173,0.816166,0.931893,1.12003,1.1366,0.956367,1.31738,1.24517,1.52284,1.04422
20533138,1.10163,1.025,0.50008,0.685424,0.839623,0.559819,1.25917,0.88615,1.45905,1.04459,1.48951,1.36476,1.15477,1.1717,0.713977,1.28422,1.34045,1.219,2.05477,1.00714,1.5733,1.44571,1.88269,1.21231,0.706685
20533139,1.3567,1.58776,1.60092,1.58136,0.964417,1.89808,2.23818,1.28223,1.706,2.10667,1.7292,1.72824,1.73296,1.66488,2.91666,2.60848,1.7938,1.94619,1.47938,1.29317,1.37427,1.4703,1.37671,2.22353,1.90697
20533140,0.944109,1.16476,0.741374,1.53167,0.885638,0.532491,0.622643,0.970448,0.83912,1.97814,0.980892,0.898612,0.967595,1.45821,1.11766,1.26201,1.16536,0.94421,0.822241,1.05936,0.873109,1.97051,0.910832,1.81275,1.60724
20533141,0.812081,1.01758,0.825256,1.11475,1.00718,1.28531,1.11529,0.965919,1.08165,1.13813,1.39544,1.09218,0.842334,1.25408,0.567464,1.35191,1.16738,1.5287,1.36989,1.00736,1.98931,1.22964,1.19454,1.386,1.1876
20533142,0.539468,0.908185,0.864022,0.966634,0.386589,0.489089,0.658371,0.712613,0.70291,0.650785,0.674678,0.968044,0.560913,0.517802,0.684736,0.604035,0.547954,0.738059,1.05365,0.528962,0.216459,0.376739,0.899088,0.45497,0.997405
20533143,1.55333,2.18974,2.25294,1.75175,1.81631,1.82889,1.53901,1.76596,2.06067,1.80456,2.07885,2.08415,1.31111,1.29286,2.51071,2.5229,2.15804,1.98023,1.81787,1.86943,1.42871,1.27367,1.66355,2.07337,1.38109
20533144,1.72893,1.96552,2.12044,1.85854,1.41906,2.15301,1.8995,1.78409,2.07252,1.76948,2.032,2.11609,1.43905,1.55295,2.19282,2.10639,2.17617,2.06621,1.88053,1.88756,1.91406,1.43436,1.67968,2.69653,1.39922
20533145,1.29516,0.877972,1.37551,1.2186,0.839317,1.09506,1.41944,1.55082,1.65005,1.48747,1.60201,1.09556,1.30294,0.931111,1.11825,0.94017,1.73745,1.50561,1.14461,0.8902,1.44087,1.05294,1.15693,1.87739,1.45718
20533146,1.38827,1.59997,1.65837,1.50076,1.40087,1.33802,1.41702,1.73158,1.50653,1.829,1.12111,1.38831,1.32984,1.34906,1.93086,1.57809,1.53891,1.17466,1.53749,1.44172,1.25643,1.14654,1.65036,2.37115,1.37455
20533147,0.827908,0.685736,0.560572,0.860816,0.69643,0.809085,0.996842,0.739746,0.504628,0.777359,0.913664,0.635691,0.529525,0.908094,0.727739,0.657176,0.5796,1.03817,0.511195,0.8811,0.492859,0.863544,0.340471,0.583963,0.772864
20533148,0.986512,1.13048,1.55826,1.48894,1.21898,1.38755,0.880813,0.965117,1.15456,1.2701,1.48378,1.04801,0.675876,1.15607,1.40261,1.42079,1.04743,0.736702,0.752043,1.19281,0.656456,0.863742,1.36059,1.12338,1.58921
20533149,1.4375,1.74246,1.40615,1.58483,1.53383,1.72252,1.31284,1.49257,1.05645,1.12697,1.90185,1.38873,1.94759,1.85337,1.06344,1.50107,1.44012,1.36781,1.31266,1.84822,1.46534,1.44857,0.962601,2.05416,1.48873
20533150,1.43848,1.45528,1.587,1.78002,1.45423,1.84733,1.61817,1.6368,1.43638,1.43381,1.54563,1.26152,1.69305,1.45977,0.954127,1.71883,2.08679,1.59805,1.66502,1.5718,1.967,1.41265,1.64971,2.28534,1.66337
20533151,2.11345,2.24654,1.90415,1.93678,1.76645,2.28471,1.78739,2.33633,1.84642,1.5472,1.82573,1.64716,1.86801,2.05753,1.76844,2.0822,1.60951,1.94191,1.81107,1.9406,1.58003,2.29588,1.77692,1.64707,2.32677
20533152,0.965901,1.26485,0.907985,0.536915,1.00163,1.21679,0.574081,1.03066,0.857246,0.658085,1.25219,0.663723,0.342961,1.04956,0.837075,1.08316,0.663418,0.958472,0.846027,0.971088,0.694883,1.17014,0.795227,0.883949,0.817131
20533153,0.715759,0.704401,1.21607,1.04038,0.571257,0.95648,0.871858,0.761494,1.08758,0.828999,0.851555,0.826008,1.27648,0.670406,1.18622,0.919413,0.723123,1.5287,1.10139,0.948922,0.875406,0.72076,1.11702,1.56336,1.09404
20533154,0.535075,0.842341,0.868932,1.04038,0.942359,0.892362,0.810675,0.894815,0.995139,0.872986,0.968077,0.76189,0.813328,0.601542,1.12941,0.85236,0.676555,1.65019,0.997972,0.881869,0.394503,0.815733,1.0497,1.75884,1.02699
20533155,4.31382,3.75536,3.85687,4.08389,4.04103,4.30456,4.24804,4.05233,3.83742,3.71555,3.34979,3.78817,4.42269,4.08362,2.48812,3.83386,4.49253,3.80332,4.29314,4.7547,4.73426,4.6808,3.95846,3.65724,4.45742
20533156,1.19348,1.11465,1.41916,0.865166,1.89907,1.65322,0.971705,1.78111,1.56773,1.78427,1.46561,1.39212,0.650781,1.8829,1.45628,1.47064,1.30585,1.76119,2.23774,1.73142,2.39082,1.93719,0.803769,2.43148,1.77743
20533157,0.985536,0.924825,1.51604,1.25984,0.987466,1.43377,1.12085,1.16082,1.22492,1.36976,1.27701,1.45614,1.30118,1.84091,1.26646,1.04656,1.38881,1.40557,2.13717,1.5416,2.05963,1.40395,1.26267,1.39251,1.56562
20533158,0.936567,0.821357,1.64712,1.17454,1.18404,1.02913,1.08738,0.880627,0.930033,1.21029,0.953238,0.843699,0.906408,1.06937,1.41831,0.822217,0.831176,1.0533,0.759769,1.20281,1.29174,1.11109,1.13299,1.53103,1.87996
20533159,0.684199,0.89306,0.806715,1.21534,0.977604,1.28672,1.28956,1.29545,1.20773,1.17995,1.65367,1.02409,1.12253,1.07415,1.10381,1.00611,0.839215,0.964836,0.768701,1.16372,1.30217,0.859483,1.08046,1.71721,1.38398
20533160,1.96319,1.50926,1.46052,1.43272,1.44879,1.39528,1.45005,1.60428,1.76495,1.59317,1.66196,1.57877,1.55289,1.561,1.94459,1.91148,1.3604,1.68039,1.716,1.69003,1.6141,1.21818,1.71742,1.65068,1.34435
20533161,1.53988,1.85199,1.73878,1.76411,1.50634,1.88402,1.9157,1.36051,2.21168,2.28485,1.75303,1.67264,1.28567,2.26727,1.65075,1.68462,1.63397,1.50292,1.87222,1.22791,1.93679,2.29709,1.48348,1.55296,1.49932
20533162,0.587411,0.611231,0.857617,0.637517,0.57355,0.417311,1.04609,1.03987,1.06984,0.786666,0.973889,0.684608,1.01312,0.423192,0.805455,0.756247,0.83611,1.36845,0.74336,0.713254,0.73175,0.986056,0.945256,0.363194,1.34175
20533163,1.21037,0.690127,1.03751,0.876495,0.60193,0.916831,0.981059,0.900919,0.669891,0.55333,0.883922,0.437534,0.751382,1.03149,0.756612,0.559438,0.744653,1.2149,0.847744,0.518803,0.955046,0.779404,1.06188,0.674634,0.891904
20533164,1.4728,1.06984,1.24818,1.1383,1.39131,1.07168,1.39264,1.72578,1.69856,1.11481,0.967902,1.07373,0.948333,1.06621,0.879366,1.00894,0.996871,0.953783,1.25642,1.25927,1.15628,0.849761,0.886565,1.1193,0.93974
20533165,1.49846,1.13745,1.65881,0.888949,0.852358,1.02559,1.35351,1.1103,0.783681,1.42457,0.727999,1.35401,1.13661,0.862485,1.63006,1.15428,1.49448,1.06095,1.19465,1.04994,0.979665,1.16611,1.19848,1.03781,0.930409
20533166,0.891957,1.58891,0.802635,1.00342,0.791068,1.17521,1.07396,2.01587,0.857246,1.73363,1.14443,1.02811,1.29842,1.2263,1.25846,1.48453,2.11812,1.41326,0.855161,1.15651,1.40713,1.46512,1.3041,1.98298,1.78355
20533167,0.869343,1.33253,1.27822,0.854269,1.38058,1.4405,1.60621,1.03638,1.71402,1.39156,1.07271,1.32321,2.02538,1.45444,1.18333,1.40818,1.70641,1.32361,1.63805,1.13254,1.83896,1.31731,0.717616,1.21767,1.49611
20533168,1.43848,2.66504,1.26723,0.989662,1.71532,1.66711,1.09167,1.33105,1.61131,1.33678,1.26723,1.14229,1.58801,0.963139,1.00413,1.47924,2.09798,1.27197,1.0533,1.06899,1.34972,1.69564,0.660858,1.1732,1.2468
20533169,0.261497,0.380026,0.309795,0.406403,0.545633,0.318511,0.169961,0.341725,0.873888,0.403449,0.512699,0.648126,0.182798,1.13547,0.377453,0.856069,0.505536,0.368118,0.50027,0.939396,0.625589,0.42726,0.781672,1.34562,0.58221
20533170,1.66151,1.24908,0.909113,1.09793,0.923808,1.09467,1.32313,1.10095,1.706,0.89791,1.30526,1.50453,0.921835,1.73184,1.45799,1.40301,1.0223,1.14528,1.55106,1.05688,0.872628,0.932317,1.88774,1.85551,1.05091
20533171,1.77184,1.13819,1.29123,1.27031,0.962241,1.46874,1.33963,1.15684,1.706,0.923789,1.37082,1.63349,0.977722,1.79739,1.41761,1.48411,0.881156,1.17116,1.67954,0.977251,0.928515,1.26116,1.95329,1.81104,0.99705
20533172,0.439322,0.429721,0.734028,1.13707,0.519593,0.921251,0.706297,0.676791,0.302874,0.706021,0.840838,0.483569,0.490091,0.458102,0.636456,0.464913,0.82732,1.0533,0.840344,0.516952,0.867622,0.651558,0.975233,0.37558,2.22252
20533173,0.832195,1.2167,0.621475,0.854269,1.08026,0.652735,0.871482,0.570974,0.628819,0.664795,0.662894,1.32627,1.19331,0.658583,1.03987,0.623364,0.706478,0.522623,0.409153,1.13253,0.593205,0.803596,0.974973,1.01607,0.913284
20533174,0.629814,0.586465,0.597833,0.609406,0.484291,0.870003,0.595867,0.733483,0.472391,0.461612,0.941871,0.542384,0.839364,0.485922,0.658155,0.330017,0.554998,0.643634,0.752906,0.451272,0.837818,0.390368,0.807107,0.804037,0.713431
20533175,0.535216,0.491229,0.502598,0.614608,0.430116,0.997087,0.566328,0.552696,0.73787,0.328918,0.636404,0.791173,1.17891,0.765897,0.56292,0.294572,0.336622,0.295612,0.446078,0.351784,0.271015,0.295133,0.711872,0.708801,0.567766
20533176,3.01982,3.71012,2.9241,3.22533,3.08013,4.18773,3.39522,3.62346,2.71554,2.58073,2.70293,3.08567,3.51802,2.955,2.92852,3.34812,2.04199,2.54643,3.27519,2.16743,2.82335,3.30494,1.69938,2.66741,3.16491
20533177,1.13654,1.34809,1.13151,0.771133,1.18574,0.979318,1.27035,0.841025,0.951043,1.13443,0.943357,1.28753,1.69961,1.12822,0.913176,1.16734,1.11195,0.802097,0.885285,0.879378,0.873657,1.21753,1.12496,1.08095,1.3733
20533178,1.29759,0.848924,1.17693,1.09415,1.22936,0.870758,0.9724,0.621899,0.622544,1.16079,0.666436,0.860604,0.956936,1.61949,1.6286,1.33587,1.45314,1.31416,1.32069,1.03248,0.833052,0.739299,1.13858,1.45517,1.35278
20533179,0.863195,1.01959,0.813867,1.26241,0.973038,0.940938,0.713557,0.957833,1.39499,0.985938,0.716468,0.893402,0.831468,0.96478,1.22984,0.874399,1.05974,1.31392,0.939515,1.84149,0.871183,0.798847,1.76993,1.13392,0.531307
20533180,2.14329,1.82723,1.97793,2.12011,1.24251,1.88298,2.24117,2.54074,1.90135,1.86136,1.55189,1.41856,2.23603,2.23132,1.47441,1.38866,0.60387,0.778319,1.05342,0.607408,1.21094,1.18731,1.53036,2.77734,0.918551
20533181,1.53331,1.22568,1.44805,0.835659,0.874951,1.9861,1.03652,1.32801,1.20406,0.941325,1.90458,1.58164,1.71056,1.28571,2.29533,1.87896,0.592586,1.30169,0.868271,0.658108,0.983161,1.16688,0.984775,1.06439,0.609433
20533182,1.19114,1.28191,1.43803,1.08512,0.959209,0.97812,1.51146,1.60412,1.47362,1.42299,1.03008,1.39028,1.17006,1.19138,0.991115,1.28282,1.10394,0.994742,1.17647,1.17686,0.718588,1.01015,1.58669,1.46326,0.833309
20533183,0.0888053,0.672085,0.384164,0.671818,0.324338,0.300706,0.683871,0.320216,0.633235,0.651255,0.287974,0.578498,0.438844,0.795496,1.58074,0.629517,0.476539,0.870937,0.567847,0.411963,0.223045,0.574112,0.493468,0.682886,0.170461
20533184,0.909015,1.13069,0.970767,1.64007,1.68751,1.12672,1.01721,1.82251,1.33721,1.42883,1.84061,1.22439,0.913149,1.61006,1.53438,1.04975,1.69429,0.933155,1.34133,1.05342,0.894217,0.987815,1.61255,1.32542,1.03013
20533185,1.33518,1.67075,1.4694,1.49727,1.34256,1.16689,1.29942,1.20943,1.20477,1.55801,1.33818,1.25707,1.93681,1.2291,1.33589,1.24003,1.32267,1.58544,1.32246,1.46252,1.4215,1.42361,1.70604,1.84893,1.21683
20533186,0.793274,0.858551,0.944856,0.795978,0.890788,0.66272,0.720852,1.54733,1.3164,1.70449,1.11068,2.35673,1.19331,0.346516,1.01586,1.24957,0.910789,0.818005,0.932573,0.495882,0.760168,0.805351,1.11616,1.40191,0.716304
20533187,1.32174,1.1765,2.05458,1.78119,1.62073,1.04933,1.19331,1.21582,1.11687,1.03651,1.606,0.925322,0.881772,1.15683,0.41089,1.35758,1.37214,0.916097,1.03947,0.852566,1.44611,1.30587,0.758065,1.19703,1.03296
20533188,1.52355,0.468345,0.315796,1.07295,0.515998,0.750127,0.422102,0.531576,0.992364,0.78076,0.302878,0.301706,0.808978,0.725017,0.48625,1.07198,0.566384,0.588142,0.492778,0.299013,0.462025,0.20715,0.730024,0.600496,0.690448
20533189,2.31688,2.34399,1.76364,1.66709,2.49273,1.86875,2.52382,1.88654,1.93077,1.61788,1.9235,1.60755,1.82694,2.11706,1.91128,2.28651,2.3392,1.69709,1.75666,1.61876,2.26024,1.8883,1.7127,2.49068,1.95934
20533190,0.511187,0.5181,0.638703,0.934911,0.36288,0.564063,0.756237,0.565639,0.623191,0.445167,0.786943,0.685651,0.606844,0.451886,0.714828,0.57794,0.876025,0.883746,0.764935,0.588762,0.40713,0.523525,0.63049,0.819499,0.307083
20533191,0.511187,0.5181,0.638703,0.934911,0.36288,0.564063,0.756237,0.565639,0.623191,0.445167,0.786943,0.685651,0.606844,0.451886,0.714828,0.57794,0.876025,0.883746,0.764935,0.588762,0.40713,0.523525,0.63049,0.819499,0.307083
20533192,1.06552,0.827621,0.890096,0.56234,0.941445,0.694641,1.05337,0.494746,0.825352,1.01238,0.908309,0.765773,1.04309,1.00367,0.54833,0.718431,0.609384,0.428283,0.480797,0.586535,0.910465,0.806148,0.815197,0.911752,0.717817
20533193,0.547592,0.344529,0.249839,0.868664,0.368614,0.475867,0.859536,0.561392,0.699217,0.644147,0.442871,0.55114,0.606844,0.592102,1.00127,0.582894,0.885427,1.25205,0.725483,0.608309,0.75446,0.482741,0.711029,0.548857,0.573665
20533194,0.88639,0.665455,1.31186,0.887959,0.689166,0.595103,1.26219,0.583023,0.706233,1.2289,0.690239,0.986444,0.852895,1.27224,1.03901,0.552821,0.684779,1.04752,0.863693,0.80915,0.75866,0.656763,1.09406,0.75128,1.17553
20533195,0.572221,0.948983,0.700866,0.692164,0.64104,0.547843,0.649034,0.90434,0.908077,0.776947,0.791229,1.54265,0.992822,1.11045,0.946968,0.939258,0.975564,0.591227,0.536044,0.597488,1.35428,0.661682,1.26024,1.20467,0.7452
20533196,1.40112,1.55142,1.58229,1.73945,1.49146,1.66278,1.50301,1.8722,2.10248,1.69101,1.74632,1.78632,1.19331,1.7373,1.60835,1.2762,1.41565,1.23873,2.13627,1.97673,1.63805,1.31578,1.52315,1.57753,1.45799
20533197,0.861539,0.81214,0.578498,0.88432,1.2023,0.853646,1.07497,0.734266,0.946756,1.89164,1.01519,1.12722,1.5534,1.44967,1.65246,0.874219,0.805443,1.06843,1.2273,1.67546,1.10815,1.34,1.30754,1.14987,1.09623
20533198,0.860578,0.81214,0.578498,0.675466,1.2023,0.844056,1.07497,0.753782,0.908302,1.84362,1.32909,1.12473,1.62946,1.39941,1.65246,0.874219,0.662634,1.06843,1.39709,1.23065,1.10815,1.3179,1.30754,1.14987,0.901843
20533199,0.908791,0.734788,1.01214,0.394158,0.433213,0.453019,0.834848,0.521168,0.500016,0.525903,0.370082,1.00817,0.662752,0.791783,1.73962,0.572479,0.609502,0.35797,0.740341,0.456641,0.504027,0.636617,0.721647,0.524396,0.435617
20533200,0.393432,0.781999,1.50559,0.637567,0.120818,0.469229,0.568318,0.326619,0.513244,1.12268,0.935219,0.789258,0.397794,0.580734,1.10205,0.427588,0.522025,0.690258,0.781743,0.917659,0.804709,0.340397,0.914876,0.87653,0.59977
20533201,0.970076,0.924697,0.781393,1.32406,0.661052,1.04587,1.45815,0.676071,1.03201,1.10476,1.27474,0.963351,0.969538,1.21096,1.17656,1.13732,1.33686,0.840665,0.942729,1.00736,0.887468,0.717791,1.68547,1.75884,0.713232
20533202,1.06596,0.699455,0.88777,0.631024,0.957757,0.780409,1.24068,0.707733,1.56701,1.02085,0.84476,0.720851,1.35262,0.843688,1.47167,0.619423,0.947245,0.922767,1.02235,0.761653,0.832979,0.709818,0.900728,0.861472,0.446957
20533203,0.470438,0.625348,0.548963,0.196403,0.424867,0.415491,0.625396,1.19993,0.801102,0.533773,0.498779,0.80873,0.260255,0.577706,1.39511,1.1553,1.00977,0.503685,0.57727,0.495865,0.325592,0.285145,1.28496,0.559116,0.690178
20533204,0.684199,0.640128,0.623704,0.794567,0.567337,0.698323,0.707686,0.762798,0.605394,1.01688,0.640629,0.958779,0.804349,1.15208,0.881264,1.0594,1.11308,0.655034,0.717409,0.631589,0.779375,0.751235,0.889181,0.754457,0.609957
20533205,0.868471,0.574662,0.578498,0.631024,0.592679,1.24659,0.742479,0.62477,1.09441,0.521192,0.861359,1.22878,0.649926,0.905677,0.665709,0.556502,0.438415,0.289929,0.554641,0.41896,0.334272,0.289923,1.05318,0.694166,0.248663
20533206,0.834603,0.585723,0.578498,0.740742,0.3454,1.09167,0.767897,0.789183,1.08636,0.416046,0.897526,1.24345,0.537289,0.648577,0.701876,0.815831,0.487783,0.315347,0.57433,0.288001,0.340305,0.315341,1.0786,0.674634,0.225589
20533207,0.518427,0.201679,0.52838,0.44322,0.306279,0.37674,0.380168,0.489181,0.622544,0.567466,0.324145,1.01122,0.438844,0.881915,0.915934,0.454728,0.776072,0.502362,0.554466,0.212547,0.849051,0.427816,0.168016,0.600122,0.469677
20533208,1.3021,1.00229,1.10862,1.19365,1.13015,1.52626,1.58366,1.01242,1.15676,1.23941,1.51572,1.46534,1.94096,1.35262,1.53846,1.67139,1.14573,1.04813,1.03171,1.35731,1.06555,1.33484,2.16402,2.11633,1.46265
20533209,1.24297,1.00435,1.33497,1.22696,1.1839,1.61978,1.57547,1.06396,1.20484,1.1471,1.74213,1.5108,1.81589,1.37479,1.44545,1.57393,1.33732,0.960986,1.03863,1.18194,1.17815,1.24213,2.06597,2.02369,1.68746
20533210,0.588801,0.583337,0.392671,0.382752,0.837233,0.75326,0.663067,0.673265,0.874742,0.627565,0.384674,1.22847,0.37434,0.715245,1.04492,0.804763,0.392212,0.695507,0.576104,1.12293,0.597963,0.531506,0.614764,0.674634,0.928759
20533211,0.572256,0.547098,0.482848,0.805386,0.367171,0.815226,0.444568,0.373156,0.50892,1.05581,1.33382,1.65626,0.439203,0.724432,0.469762,0.667421,0.794123,0.633633,0.752043,0.680251,0.383184,0.343216,0.800491,1.02354,0.605062
20533212,0.354804,0.422667,0.526477,0.727857,0.274623,0.618735,0.399624,0.320216,0.857246,0.620896,0.995019,1.0365,0.484028,0.594698,0.44986,0.487875,0.742194,0.274744,0.388535,0.723582,0.250631,0.226931,1.1262,0.759226,0.623461
20533213,2.84301,2.66826,2.49368,1.62907,2.85116,2.80058,2.65717,2.24685,2.17695,2.53746,2.58573,2.68935,2.20748,2.73496,2.48448,2.07048,2.38043,2.64437,3.23962,3.04301,3.46676,3.30434,2.8184,2.28951,2.75391
20533214,0.364853,0.910651,0.943676,0.636781,0.463341,0.360218,0.570922,0.806338,0.55197,1.00953,0.879769,0.783482,0.564103,1.15504,0.951335,1.35318,0.58765,0.786452,1.12503,0.766857,0.903548,0.345948,0.768392,0.768392,0.75691
20533215,1.62337,1.44932,1.9722,1.77982,1.2031,2.06383,1.88478,1.35999,2.36958,1.87147,1.60882,2.78669,2.14815,1.61949,1.07565,1.69066,1.21507,1.36499,1.81123,2.18768,1.33828,1.57589,1.39189,2.22353,1.13922
20533216,0.913522,0.897671,1.04902,0.786471,0.531276,0.538292,0.794543,0.717437,0.84278,0.915722,0.869671,0.979898,0.816918,0.985661,0.840823,1.25,0.820469,0.94522,0.707282,0.6276,0.750384,0.494097,0.791779,0.901517,1.07364
20533217,0.716188,0.924686,0.436386,0.824396,0.788787,0.756751,0.813389,0.768125,0.857246,0.604028,0.813265,0.952139,0.737937,0.964685,0.780805,1.12438,0.916228,0.744447,0.521359,0.93077,0.762375,0.741965,0.974479,2.09582,0.765855
20533218,0.659797,0.772677,0.346195,0.678256,0.573132,0.638319,0.851533,0.715045,0.707887,0.786252,0.740264,0.749187,0.796779,0.881562,1.13793,1.11422,0.907298,0.763308,0.575846,0.894763,0.554855,0.647401,1.2273,1.89226,0.765855
20533219,1.11523,1.27058,1.10205,1.27031,1.10679,1.51747,1.49198,1.36051,1.92907,1.5889,1.65973,1.29799,0.921414,1.38836,2.1225,1.52843,1.37786,1.28314,1.34917,1.67966,1.23235,1.42325,1.18067,1.47839,1.18266
20533220,1.17575,1.41809,1.20777,1.3582,1.36225,0.871024,0.830398,1.39821,1.50653,1.57463,1.26816,0.930958,0.855143,0.792134,2.26648,1.39846,1.08018,0.969539,0.879741,0.822497,1.19898,2.44671,0.911847,1.39802,1.07931
20533221,1.27604,0.824873,1.13011,0.717931,0.690495,0.9631,1.07337,0.970738,0.893888,0.917461,1.04743,1.08369,1.24589,1.10518,1.10124,1.26362,1.06526,1.00772,0.830083,1.23547,0.66772,0.781535,0.965217,1.22354,1.09885
20533222,0.918214,1.49949,1.01548,0.901508,0.691132,0.851626,1.19331,0.884964,0.755373,0.85502,1.17735,0.736608,0.992359,0.822872,0.922369,1.00943,0.682314,1.0533,0.841,0.803806,0.735892,0.953849,0.894699,0.738328,1.07228
20533223,1.26397,1.87151,1.47758,1.30653,1.1335,1.22364,1.65612,1.00628,0.817876,1.46919,1.57123,1.03336,1.3417,1.15769,1.29376,1.38144,1.0537,1.42531,1.03453,1.57317,1.29516,1.24802,1.98375,1.14335,1.19134
20533224,1.00247,0.957997,0.859404,1.54585,0.977336,1.29964,1.68984,0.940233,1.06984,1.02277,2.39456,0.784252,1.44261,1.16463,1.33472,1.30068,1.08157,1.0213,1.36845,2.31551,1.23386,1.95155,1.91914,1.77516,1.18101
20533225,1.04418,1.13261,1.35096,1.12219,1.00181,1.75973,1.79893,1.28183,1.23734,1.46437,1.18855,1.03711,1.40077,1.21129,0.988419,1.56145,1.23214,0.810558,1.0533,1.12621,0.878563,0.877746,0.999813,1.38189,1.15545
20533226,1.08477,1.11509,1.39078,1.12016,1.10599,1.79955,1.78174,1.29411,1.41995,1.55786,1.10674,1.24624,1.43293,1.25111,1.1615,1.60204,1.27196,0.871972,1.0527,1.16757,0.919152,0.925228,1.09459,1.42171,1.19528
20533227,0.791358,0.546699,0.672953,0.7146,0.308033,0.698263,0.481844,0.554165,1.1135,0.679546,1.35386,0.780167,0.404425,1.07177,0.683696,0.318511,0.505391,0.432002,0.515173,0.964255,0.0976595,0.495906,1.51629,1.24534,0.381177
20533228,1.4958,0.955769,0.97637,1.13495,1.24435,1.29275,1.12072,1.07938,1.71016,1.0959,1.39211,0.995158,0.78845,1.66998,1.25846,1.40983,1.1768,1.4716,1.053,1.4738,0.609502,1.04681,1.49633,1.27787,0.886136
20533229,1.03943,1.35917,1.14628,0.853932,1.03411,0.847583,0.929155,0.661767,0.913129,1.1488,1.10674,0.875078,0.93268,0.868291,1.14485,0.946,0.726173,0.727142,1.04263,0.883072,0.77741,0.808346,0.911847,0.930692,0.563108
