Genes,ID
CTBP1,4673
CTBP1,31163
CTBP1,201441
CTBP1,221250
CTBP2,92308
CTBP2,120626
CTBP2,128770
CTBS,146412
CTBS,173967
CTCF,121752
CTCF,150496
CTCFL,242040
CTDP1,131653
CTDP1,168093
CTDSP1,14759
CTDSP1,157980
CTDSP2,82944
CTDSP2,100689
CTDSPL,51103
CTDSPL,56365
CTDSPL2,120352
CTDSPL2,223933
CTF1,212394
CTGF,80321
CTH,113790
CTHRC1,168565
CTLA4,182861
CTNNA1,70452
CTNNA1,153633
CTNNA2,52026
CTNNA2,229498
CTNNA3,76753
CTNNA3,108874
CTNNAL1,116592
CTNNB1,24018
CTNNB1,150981
CTNNB1,204907
CTNNBIP1,216013
CTNNBL1,93066
CTNND2,109267
CTNND2,176899
CTNS,178987
CTPS2,8747
CTR9,209720
CTRC,131900
CTRL,153205
CTRL,230578
CTSA,59245
CTSA,130567
CTSB,10593
CTSB,55987
CTSB,195649
CTSC,4871
CTSC,41558
CTSC,57666
CTSD,164072
CTSE,93688
CTSE,113738
CTSF,66662
CTSG,196684
CTSH,215322
CTSK,207446
CTSO,7649
CTSS,152030
CTSS,176441
CTSW,166548
CTSW,224336
CTSZ,29645
CTTN,86008
CTTNBP2,185302
CTTNBP2NL,108280
CTTNBP2NL,164384
CTXN1,41720
CTXN3,131246
CUBN,34247
CUEDC1,220972
CUEDC2,150130
CUEDC2,156886
CUL1,58347
CUL1,171430
CUL2,219897
CUL3,176350
CUL3,185898
CUL4A,12497
CUL4A,46316
CUL4B,128359
CUL4B,175790
CUL5,100782
CUL5,162468
CUL7,18815
CUTA,216257
CUTC,47054
CUX1,55287
CUX1,210589
CUX2,78685
CUX2,104097
CWC15,5604
CWF19L1,92396
CWF19L1,228311
CWF19L2,109592
CX3CL1,119625
CX3CL1,121656
CX3CL1,209737
CX3CR1,76005
CXADR,14788
CXADR,114167
CXADR,193493
CXCL1,203565
CXCL10,69807
CXCL11,86702
CXCL11,107043
CXCL12,87045
CXCL12,171912
CXCL12,179368
CXCL13,210990
CXCL14,99142
CXCL16,138900
CXCL17,211211
CXCL2,56550
CXCL2,103704
CXCL3,105011
CXCL3,156594
CXCL5,191013
CXCL5,191492
CXCL6,180350
CXCL9,177842
CXCR4,135226
CXCR6,76128
CXCR6,176920
CXXC1,207380
CXXC4,45515
CXXC4,197094
CXXC5,5437
CXXC5,54615
CXorf21,113207
CXorf23,11431
CXorf23,221868
CXorf36,12061
CXorf36,51162
CXorf36,94406
CXorf36,206243
CXorf36,216792
CXorf38,49073
CXorf38,116820
CXorf40B,56511
CXorf40B,217531
CXorf56,63683
CXorf56,133757
CXorf57,165975
CXorf57,231093
CXorf58,78399
CYB561,30655
CYB561,157757
CYB561,159613
CYB561D1,178246
CYB561D2,211704
CYB5A,107340
CYB5B,121266
CYB5D1,70238
CYB5D2,97582
CYB5D2,133639
CYB5D2,198575
CYB5R2,4984
CYB5R3,29635
CYB5R3,150291
CYB5R3,203424
CYB5R4,106842
CYBA,110345
CYBA,164991
CYBB,33142
CYBB,88699
CYBB,153543
CYBRD1,37339
CYBRD1,226496
CYC1,116731
CYCS,5627
CYCS,27971
CYCS,46659
CYFIP1,79134
CYFIP2,2823
CYFIP2,191805
CYGB,124995
CYHR1,49299
CYHR1,95727
CYHR1,197933
CYLC1,26479
CYLD,31088
CYLD,196382
CYP11A1,148140
CYP17A1,192389
CYP19A1,112553
CYP19A1,135804
CYP19A1,198753
CYP1A2,185949
CYP1A2,221844
CYP1B1,81994
CYP20A1,1504
CYP20A1,12195
CYP20A1,65572
CYP20A1,240925
CYP24A1,33189
CYP24A1,224911
CYP26A1,234203
CYP26B1,77867
CYP26B1,232828
CYP27A1,134671
CYP27B1,227810
CYP2B6,68675
CYP2B6,152956
CYP2C19,198667
CYP2C19,223626
CYP2C8,29372
CYP2C9,165714
CYP2E1,114289
CYP2E1,196893
CYP2J2,147212
CYP2R1,103926
CYP2U1,72299
CYP2U1,185276
CYP2U1,227436
CYP2W1,71865
CYP39A1,164903
CYP3A5,55498
CYP3A5,110173
CYP46A1,31082
CYP4B1,202197
CYP4F11,179776
CYP4F11,220215
CYP4F12,132371
CYP4F3,134661
CYP4V2,13331
CYP4V2,40996
CYP4V2,128548
CYP4X1,26708
CYP4X1,159936
CYP7B1,127399
CYR61,34319
CYR61,35383
CYR61,102594
CYSLTR1,77529
CYSLTR1,85586
CYSLTR2,54302
CYTL1,197563
CYYR1,64941
CYYR1,166604
D2HGDH,50453
D2HGDH,206077
DAAM1,126464
DAAM1,217476
DAAM2,166448
DAB1,28773
DAB2IP,47509
DAB2IP,133447
DACH1,210660
DACH2,107172
DACH2,238047
DACT1,20443
DACT1,83560
DACT2,187611
DACT3,144829
DACT3,238760
DAD1,26358
DAD1,199634
DAD1,204069
DAG1,104484
DAG1,234814
DAGLA,173499
DAGLB,140862
DALRD3,191326
DAND5,179774
DAO,75093
DAP,5249
DAP,144297
DAP3,237965
DAPK1,49445
DAPK1,242193
DAPK2,209051
DAPL1,144284
DAPP1,6475
DARS,432
DARS2,218569
DAXX,174880
DAZAP1,52293
DAZAP2,163841
DAZL,168952
DBF4,69054
DBF4,105478
DBF4B,36354
DBF4B,79599
DBF4B,90762
DBH,86988
DBI,102222
DBN1,46114
DBN1,171097
DBNDD1,123119
DBP,149414
DBP,186717
DBR1,32581
DBT,4769
DBT,42921
DBT,146197
DCAKD,13016
DCAKD,88550
DCAKD,121957
DCBLD1,13882
DCBLD1,20461
DCBLD1,108682
DCBLD1,205156
DCBLD2,78060
DCBLD2,83155
DCBLD2,233988
DCC,163612
DCDC2,142383
DCHS1,138532
DCHS2,195391
DCHS2,219444
DCK,29708
DCK,142509
DCLK1,779
DCLK1,142502
DCLK1,217422
DCLK2,162490
DCLK3,20736
DCLRE1A,91143
DCLRE1B,243446
DCLRE1C,46351
DCLRE1C,128938
DCLRE1C,162883
DCN,104141
DCP1A,181024
DCP1A,191340
DCP1B,38996
DCP2,28510
DCP2,207048
DCPS,24150
DCT,94032
DCT,146536
DCT,189661
DCTD,93964
DCTD,218367
DCTN2,24711
DCTN2,98630
DCTN3,9457
DCTN3,25060
DCTN3,96262
DCTN4,21084
DCTN5,74814
DCTN6,217929
DCTN6,224430
DCUN1D1,106600
DCUN1D1,122218
DCUN1D1,133681
DCUN1D2,46437
DCUN1D2,171466
DCUN1D3,203077
DCUN1D4,222253
DCUN1D5,8900
DCX,228309
DCXR,177413
DDA1,119837
DDA1,215198
DDAH1,164682
DDAH2,84975
DDB1,51613
DDB2,44405
DDC,46843
DDHD1,90825
DDHD1,187860
DDHD2,121888
DDIT3,85836
DDIT4,117714
DDIT4L,190423
DDN,116710
DDO,229942
DDOST,154463
DDR2,1292
DDR2,203334
DDX1,198306
DDX10,19052
DDX10,234789
DDX17,82276
DDX17,149840
DDX17,172605
DDX18,43548
DDX18,194832
DDX19A,41897
DDX19B,30429
DDX20,236016
DDX21,142590
DDX23,157865
DDX24,34179
DDX24,63420
DDX24,83716
DDX25,31571
DDX27,159057
DDX28,187368
DDX31,15681
DDX31,233569
DDX3X,57268
DDX3X,107372
DDX3X,140304
DDX3X,185987
DDX3Y,10779
DDX3Y,159738
DDX41,168933
DDX42,99913
DDX42,130032
DDX43,166160
DDX46,15209
DDX46,174858
DDX49,85472
DDX50,105239
DDX50,168134
DDX51,52131
DDX52,7490
DDX52,110834
DDX52,161893
DDX53,47088
DDX54,20478
DDX54,74777
DDX55,179510
DDX56,59325
DDX56,97625
DDX58,203673
DDX59,161676
DDX6,99231
DDX6,173082
DDX6,186552
DDX60,27277
DDX60,156882
DDX60L,62989
DDX60L,145581
DEAF1,102020
DEAF1,160364
DEAF1,208515
DECR1,106572
DECR1,174924
DECR2,87789
DEDD,179765
DEDD2,238800
DEF6,228598
DEF8,139755
DEF8,151944
DEF8,222745
DEFB1,231718
DEFB118,153235
DEFB126,37589
DEFB126,84457
DEFB129,192423
DEGS1,123860
DEGS1,153833
DEK,90067
DENND1A,129795
DENND1A,149852
DENND1A,228317
DENND1B,136768
DENND1C,85471
DENND2A,4530
DENND2A,67434
DENND2C,41156
DENND2C,88177
DENND2C,217871
DENND2D,13057
DENND2D,20823
DENND3,170790
DENND3,208114
DENND4A,10311
DENND4A,33385
DENND4A,57907
DENND4A,91576
DENND4B,207541
DENND4C,2997
DENND4C,224536
DENR,23579
DENR,174447
DEPDC1,28459
DEPDC1,134282
DEPDC1B,105005
DEPDC4,20253
DEPDC5,211488
DEPDC7,148723
DERA,239939
DERL1,124625
DERL1,156275
DERL1,200551
DERL2,159021
DERL3,92043
DERL3,229240
DES,44277
DET1,239867
DEXI,167916
DEXI,203964
DFFA,40679
DFFA,123947
DFFB,31996
DFFB,52921
DFFB,218965
DFNA5,240140
DGAT1,215498
DGAT2,49752
DGAT2,151803
DGCR2,143341
DGCR5,16539
DGKA,52424
DGKA,205961
DGKB,135704
DGKB,220289
DGKD,22021
DGKE,137097
DGKE,240934
DGKG,131284
DGKH,77470
DGKH,193471
DGKI,52429
DGKQ,79211
DGKZ,113879
DGKZ,236615
DGUOK,86994
DHCR24,154793
DHCR24,216130
DHCR7,221502
DHDDS,20082
DHDDS,41441
DHDDS,187314
DHDH,65968
DHFR,64189
DHFR,77962
DHFR,85618
DHFR,93222
DHFR,138965
DHH,152413
DHODH,157104
DHPS,163201
DHRS1,47045
DHRS1,215382
DHRS12,7662
DHRS13,61108
DHRS13,231774
DHRS2,3012
DHRS2,32567
DHRS3,79825
DHRS7,113143
DHRS7B,15762
DHRS7B,16842
DHRS7B,26325
DHRS7C,155309
DHRS9,29424
DHTKD1,188803
DHTKD1,210310
DHX15,113927
DHX16,61824
DHX29,200467
DHX30,138600
DHX30,195258
DHX32,60028
DHX33,141553
DHX33,146851
DHX34,102325
DHX34,236039
DHX35,151454
DHX36,33526
DHX37,91027
DHX38,56686
DHX40,211471
DHX57,14358
DHX57,128577
DHX58,49756
DHX8,78843
DHX9,81616
DHX9,88462
DHX9,153965
DIABLO,162116
DIAPH1,239485
DIAPH1,243060
DIAPH2,30878
DIAPH2,64944
DIAPH3,15152
DIAPH3,58368
DIAPH3,96025
DIAPH3,119992
DICER1,45607
DICER1,202488
DIDO1,42916
DIDO1,101268
DIDO1,114092
DIDO1,240717
DIO2,14994
DIO2,100513
DIO3,121275
DIO3OS,119129
DIO3OS,165272
DIP2A,70033
DIP2A,121732
DIP2B,52159
DIP2B,125477
DIP2B,227767
DIP2C,233700
DIRAS1,81579
DIRAS2,105809
DIRAS2,228259
DIRAS3,160069
DIRC1,155112
DIRC2,29088
DIS3,155714
DIS3,158014
DIS3,188214
DIS3L,236312
DIS3L2,5859
DIS3L2,31522
DIS3L2,168678
DISP1,115161
DISP2,219883
DIXDC1,124606
DKFZp779M0652,207417
DKK1,115069
DKK2,55568
DKK2,154759
DKK3,82781
DKK3,98444
DKK3,152401
DKK4,201153
DKKL1,105956
DLAT,39015
DLAT,67904
DLAT,133543
DLC1,22210
DLC1,103733
DLC1,110956
DLD,127580
DLEC1,28422
DLEU1,25152
DLEU2,195664
DLG1,57550
DLG1,86892
DLG1,200074
DLG2,121306
DLG2,146978
DLG2,150687
DLG3,23647
DLG3,66753
DLG4,236829
DLG4,240811
DLG5,65054
DLG5,95915
DLGAP1,231820
DLGAP2,173200
DLGAP4,132656
DLGAP4,143325
DLK1,1195
DLK2,182536
DLL1,26901
DLL3,36221
DLL3,238168
DLL4,200394
DLST,122851
DLST,206342
DLX1,123966
DLX1,179452
DLX2,95430
DLX2,122035
DLX2,137791
DLX3,94013
DLX3,189217
DLX5,178911
DLX6,76817
DMAP1,67096
DMAP1,220426
DMBT1,217126
DMBX1,104947
DMC1,104120
DMC1,114604
DMD,45358
DMD,110947
DMD,113487
DMD,177068
DMD,214413
DMGDH,112684
DMKN,214455
DMP1,70148
DMPK,169400
DMRT1,117583
DMRT2,203672
DMRT3,47215
DMRT3,110592
DMRT3,143132
DMTF1,55394
DMWD,69158
DMXL1,178864
DMXL1,201267
DMXL2,214207
DNA2,127845
DNAH1,151352
DNAH1,205983
DNAH10,60277
DNAH11,3214
DNAH11,107824
DNAH11,140421
DNAH14,206152
DNAH2,137232
DNAH2,178587
DNAH3,42511
DNAH3,83315
DNAH5,73087
DNAH5,178782
DNAH5,185184
DNAH5,215231
DNAH7,3546
DNAH7,113926
DNAH7,240836
DNAH9,112446
DNAI1,205256
DNAI2,24587
DNAJA1,16563
DNAJA1,123064
DNAJA3,204102
DNAJA4,27554
DNAJA4,153871
DNAJA4,220259
DNAJB1,199877
DNAJB11,182291
DNAJB12,15207
DNAJB12,104467
DNAJB12,229579
DNAJB14,96067
DNAJB14,228154
DNAJB2,48840
DNAJB2,179572
DNAJB4,7246
DNAJB4,211866
DNAJB5,178094
DNAJB6,152006
DNAJB6,168130
DNAJB6,222377
DNAJB6,228846
DNAJB7,220131
DNAJB8,7324
DNAJB9,215676
DNAJC1,186232
DNAJC10,196290
DNAJC10,243179
DNAJC11,20517
DNAJC11,167138
DNAJC12,53820
DNAJC13,168845
DNAJC14,2440
DNAJC14,81008
DNAJC15,211726
DNAJC16,35507
DNAJC16,46402
DNAJC17,194456
DNAJC18,113899
DNAJC18,142823
DNAJC19,62625
DNAJC19,205450
DNAJC21,46030
DNAJC21,81988
DNAJC21,83818
DNAJC3,21915
DNAJC3,30548
DNAJC4,26528
DNAJC4,52902
DNAJC5,149471
DNAJC5B,157970
DNAJC6,89544
DNAJC6,192560
DNAJC7,138567
DNAJC8,100068
DNAJC8,147299
DNAJC8,193407
DNAJC9,23813
DNAL1,97950
DNAL4,607
DNALI1,112492
DNASE1,95075
DNASE1L1,33968
DNASE1L2,165160
DNASE2,236150
DND1,132652
DNER,21448
DNHD1,13191
DNHD1,178192
DNM1,222818
DNM1L,37260
DNM1L,180727
DNM1L,198948
DNM2,142076
DNM3,133970
DNMBP,93897
DNMT1,198238
DNMT3A,8469
DNMT3A,73894
DNMT3B,138090
DNPEP,78531
DNPEP,84938
DNPEP,89927
DNTT,153838
DNTTIP1,138390
DNTTIP2,40456
DOC2A,124888
DOC2B,147542
DOCK1,57673
DOCK10,133805
DOCK10,202876
DOCK11,73449
DOCK11,127332
DOCK2,162753
DOCK2,178125
DOCK3,4225
DOCK3,203442
DOCK4,75016
DOCK4,80309
DOCK4,117876
DOCK4,215824
DOCK5,35773
DOCK5,70585
DOCK6,76112
DOCK7,45967
DOCK7,64304
DOCK7,206486
DOCK8,35334
DOCK8,99021
DOCK8,223917
DOCK9,25142
DOHH,213850
DOK1,9666
DOK1,114727
DOK2,53789
DOK3,22910
DOK3,44291
DOK3,122738
DOK4,140279
DOK4,195332
DOK5,229454
DOK6,172230
DOK6,217264
DOK7,111205
DOLK,165476
DOLPP1,44066
DOLPP1,186206
DONSON,51131
DONSON,163960
DOPEY1,135774
DOPEY2,140526
DOT1L,68890
DOT1L,193984
DOT1L,233778
DPAGT1,236682
DPCR1,867
DPCR1,108498
DPEP1,106721
DPEP2,146230
DPEP3,166414
DPF1,46594
DPF2,33655
DPF3,70231
DPH2,21933
DPH2,136942
DPH3,17533
DPH3,180055
DPH5,91161
DPH5,201021
DPM1,201254
DPM2,27658
DPM3,204031
DPM3,218281
DPM3,224280
DPP10,43555
DPP10,71389
DPP3,136842
DPP4,138249
DPP6,48450
DPP6,177256
DPP6,185432
DPP7,68045
DPP8,77242
DPP8,220369
DPP9,17703
DPP9,191107
DPPA2,19574
DPPA4,117887
DPT,187566
DPT,195762
DPY19L1,17247
DPY19L1,44243
DPY19L1,80790
DPY19L1,164498
DPY19L2,35112
DPY19L2,102529
DPY19L2,141479
DPY19L2,239160
DPY19L2P2,96125
DPY19L2P2,97460
DPY19L2P2,152197
DPY19L2P4,183330
DPY19L3,241042
DPY19L4,128453
DPY19L4,240096
DPY30,182410
DPYD,72076
DPYD,80980
DPYD,103440
DPYS,157831
DPYS,224324
DPYSL2,154076
DPYSL2,167274
DPYSL2,215075
DPYSL3,127100
DPYSL3,137269
DPYSL4,194889
DPYSL5,159305
DPYSL5,177534
DR1,2569
DR1,165148
DRAP1,34648
DRAP1,162814
DRD1,145996
DRD2,224866
DRD4,199638
DRD4,241529
DRD5,120139
DRD5,222552
DRG1,164522
DRG2,15798
DRP2,43470
DSC1,70183
DSC2,138934
DSC3,108225
DSC3,123389
DSCAM,54036
DSCAML1,123780
DSCC1,69662
DSCR3,64652
DSCR3,120568
DSCR3,179069
DSE,29843
DSEL,9198
DSEL,181143
DSG2,110158
DSG3,66947
DSN1,115317
DSP,37725
DSPP,223842
DST,59952
DST,97771
DST,117893
DST,123266
DST,153545
DST,213474
DSTN,192387
DTD1,66749
DTD1,184309
DTL,205970
DTNA,104865
DTNA,114734
DTNA,135886
DTNA,136012
DTNB,188742
DTNB,241855
DTNBP1,28409
DTNBP1,137971
DTWD1,50379
DTWD1,127597
DTWD1,232221
DTWD2,58009
DTX1,125198
DTX1,170601
DTX3,85577
DTX3,173360
DTX3,202693
DTX3L,53775
DTX3L,91994
DTX4,32384
DTYMK,47015
DTYMK,110606
DUOX1,120128
DUOX1,147257
DUOXA1,225811
DUOXA2,100847
DUS1L,65674
DUS3L,191378
DUS4L,77922
DUSP1,70850
DUSP10,62607
DUSP10,198235
DUSP11,193649
DUSP12,236515
DUSP13,243406
DUSP14,86079
DUSP15,156477
DUSP16,205032
DUSP16,217161
DUSP18,96433
DUSP18,218473
DUSP19,68127
DUSP19,138022
DUSP19,176312
DUSP2,121126
DUSP2,181331
DUSP22,167478
DUSP22,196935
DUSP22,235124
DUSP23,239579
DUSP26,53913
DUSP27,45931
DUSP3,165310
DUSP3,170582
DUSP4,114392
DUSP5,237851
DUSP6,105940
DUSP7,63495
DUSP9,152822
DUT,77658
DUT,94821
DVL1,55264
DVL1,148005
DVL2,123506
DVL3,24503
DVL3,114265
DVL3,147745
DYDC1,95870
DYDC2,105894
DYM,194676
DYM,217225
DYNC1H1,173376
DYNC1I1,111289
DYNC1I1,203733
DYNC1I2,150289
DYNC1I2,210910
DYNC1LI1,4997
DYNC1LI1,90822
DYNC1LI2,86571
DYNC1LI2,114765
DYNC1LI2,172989
DYNC2H1,117116
DYNC2H1,178248
DYNC2H1,192971
DYNC2LI1,134787
DYNC2LI1,226691
DYNLL1,12975
DYNLL1,83517
DYNLL2,159455
DYNLRB1,42662
DYNLRB1,121071
DYNLRB2,142090
DYNLT1,150974
DYNLT3,156869
DYNLT3,194526
DYNLT3,212309
DYRK1A,35265
DYRK1A,35459
DYRK1A,69911
DYRK1A,181117
DYRK1B,57211
DYRK2,51144
DYRK2,154014
DYRK2,187279
DYRK2,215979
DYRK3,201743
DYRK3,221867
DYRK4,140992
DYSF,1783
DYSF,134894
DZIP1,112374
DZIP1L,882
DZIP1L,77207
DZIP3,50697
DZIP3,120532
DZIP3,223782
E2F1,212462
E2F2,128878
E2F2,229159
E2F3,68370
E2F4,147093
E2F4,203204
E2F5,221159
E2F6,118177
E2F6,119851
E2F6,197340
E2F6,239111
E2F7,74104
E2F8,119866
E4F1,99028
E4F1,181701
EAF1,101579
EAF1,170910
EAF1,231055
EAF2,181256
EAPP,103999
EARS2,46401
EBAG9,167683
EBF2,16373
EBF3,134739
EBF3,135556
EBF3,168904
EBF4,139635
EBI3,48705
EBI3,209573
EBP,123185
EBPL,154947
EBPL,160088
ECD,151976
ECE1,58495
ECE1,167449
ECE2,4929
ECE2,10739
ECE2,155782
ECEL1,60738
ECH1,32855
ECH1,221484
ECHDC1,155560
ECHDC1,168843
ECHDC2,141445
ECHDC2,210694
ECHDC3,127742
ECHDC3,161039
ECHS1,18824
ECM1,167600
ECM2,16407
ECM2,222862
ECSIT,27797
ECT2,179473
ECT2,199779
ECT2,207857
EDA,64280
EDA,140573
EDA2R,126425
EDAR,120960
EDARADD,108772
EDC3,13366
EDC3,99991
EDC3,220211
EDC4,51980
EDEM1,84222
EDEM1,143668
EDEM2,163492
EDEM2,202911
EDEM3,35765
EDF1,128646
EDIL3,216650
EDN1,171275
EDN2,97729
EDN3,165506
EDNRA,76430
EDNRA,97868
EDNRB,35381
EDNRB,77252
EEA1,11293
EEA1,228062
EED,122148
EEF1A2,150787
EEF1D,24462
EEF1D,31606
EEF1D,41199
EEF1D,105813
EEF1D,152977
EEF1D,170399
EEF1D,172099
EEF2,237063
EEFSEC,152730
EFCAB1,40215
EFCAB1,233202
EFCAB2,87596
EFCAB6,51119
EFCAB6,92408
EFCAB7,132262
EFCAB7,185048
EFEMP1,88406
EFEMP2,78675
EFHB,69725
EFHB,219460
EFHC1,4465
EFHC1,91632
EFHC2,33150
EFHC2,97464
EFHC2,236761
EFHD1,86420
EFHD1,228334
EFHD2,54135
EFHD2,171827
EFNA1,91158
EFNA1,235633
EFNA2,180289
EFNA3,63606
EFNA4,56886
EFNA5,96053
EFNB1,46893
EFNB2,119755
EFNB2,149945
EFNB3,88255
EFNB3,112549
EFR3A,9825
EFR3B,23692
EFS,52436
EFTUD2,221360
EGF,192007
EGFL6,244
EGFL7,181185
EGFLAM,192472
EGFR,208499
EGLN1,31655
EGLN1,109929
EGLN1,168023
EGLN3,184774
EGR1,81815
EGR2,238303
EGR3,212733
EGR4,159218
EHBP1,18934
EHBP1,58853
EHBP1,120281
EHBP1L1,232519
EHD1,31241
EHD1,178442
EHD2,18999
EHD2,185956
EHD3,189032
EHD4,35508
EHF,94941
EHHADH,240019
EHMT1,54475
EHMT1,216297
EHMT2,125595
EHMT2,211716
EHMT2,226457
EI24,216188
EID1,133591
EID1,150002
EID2,189920
EID2B,81022
EID3,88182
EIF1,44783
EIF1,94771
EIF1AD,89766
EIF1AD,147002
EIF1AX,6143
EIF1AX,130463
EIF1AX,185872
EIF1AY,75287
EIF1AY,114020
EIF1B,141591
EIF2A,83522
EIF2A,83530
EIF2AK1,64084
EIF2AK1,148688
EIF2AK2,122933
EIF2AK2,216524
EIF2AK3,234697
EIF2AK4,186376
EIF2B1,165281
EIF2B2,219644
EIF2B3,230897
EIF2B4,234791
EIF2B5,65650
EIF2S1,51330
EIF2S1,185909
EIF2S2,58873
EIF2S2,166253
EIF2S3,121489
EIF3A,99261
EIF3B,88149
EIF3D,136801
EIF3D,215873
EIF3E,18492
EIF3E,65883
EIF3E,142172
EIF3F,86151
EIF3F,125351
EIF3G,82657
EIF3H,31604
EIF3I,193974
EIF3J,94507
EIF3K,47334
EIF3K,148546
EIF3M,178337
EIF3M,228708
EIF4A3,128998
EIF4B,15273
EIF4B,54450
EIF4B,54783
EIF4B,57953
EIF4B,163500
EIF4E,47940
EIF4E,65773
EIF4E,144440
EIF4E,149054
EIF4E2,142028
EIF4E2,143158
EIF4E3,152286
EIF4E3,160823
EIF4E3,198469
EIF4EBP1,200181
EIF4EBP2,25297
EIF4EBP2,197654
EIF4ENIF1,195583
EIF4G1,78973
EIF4G2,60888
EIF4G3,55355
EIF4G3,212629
EIF4H,66466
EIF4H,73708
EIF4H,193161
EIF5,144803
EIF5,160321
EIF5,191955
EIF5A2,140609
EIF5A2,157858
EIF5B,204461
EIF6,9219
ELAC1,163978
ELAC2,84895
ELAC2,170987
ELAC2,194378
ELAVL1,13320
ELAVL1,87037
ELAVL1,87256
ELAVL2,103071
ELAVL2,239617
ELAVL3,187728
ELAVL3,199830
ELAVL4,12211
ELAVL4,41469
ELAVL4,122110
ELF1,111813
ELF1,210290
ELF2,150489
ELF3,56148
ELF4,103508
ELF4,149013
ELF5,132536
ELF5,211499
ELF5,221007
ELFN1,99374
ELFN2,25479
ELK1,110474
ELK3,59701
ELK4,87764
ELL,77299
ELL,208218
ELL,220199
ELL2,164237
ELL2,169167
ELL2,235436
ELL3,214848
ELL3,241204
ELMO1,165473
ELMO1,228420
ELMO2,38012
ELMO2,143482
ELMO2,169610
ELMO3,199879
ELMOD2,37039
ELMOD2,149383
ELN,54202
ELN,60199
ELN,64917
ELN,75192
ELOF1,175617
ELOVL2,150210
ELOVL4,17465
ELOVL5,104623
ELOVL5,164039
ELOVL6,38742
ELOVL6,165106
ELOVL7,59067
ELOVL7,65034
ELP2,185168
ELP2,217715
ELP3,65470
ELP3,219185
ELP4,243380
EMCN,30293
EMCN,154223
EMD,138258
EME1,73699
EMG1,16593
EMG1,168342
EMID1,60181
EMID1,171972
EMILIN1,165614
EMILIN2,224421
EMILIN3,53230
EML1,149065
EML2,133417
EML3,137592
EMP1,4196
EMP1,185824
EMP2,70362
EMP3,20723
EMX1,149126
EMX2,65826
EN1,155465
EN2,99151
ENAH,8448
ENAH,39525
ENAH,85999
ENAH,161985
ENC1,38374
ENC1,177080
ENDOD1,201458
ENDOD1,219176
ENDOG,157999
ENG,97960
ENO1,42506
ENO1,191402
ENO2,173451
ENOPH1,216523
ENOSF1,64153
ENOSF1,221949
ENOX1,177680
ENOX2,33847
ENOX2,47989
ENPEP,21080
ENPP1,29562
ENPP1,185595
ENPP2,43767
ENPP3,235879
ENPP4,58057
ENPP5,120294
ENPP6,20504
ENPP6,75255
ENPP7,50894
ENSA,68238
ENSA,159527
ENTHD1,177941
ENTPD1,2481
ENTPD1,233665
ENTPD2,3814
ENTPD3,82742
ENTPD3,147400
ENTPD4,33089
ENTPD4,71569
ENTPD5,146015
ENTPD5,148896
ENTPD6,233328
ENTPD7,160933
ENTPD7,206947
ENY2,44201
ENY2,156674
EOMES,1097
EP300,2789
EP300,113849
EP400,52660
EP400,92869
EP400,172488
EP400NL,180641
EPAS1,135242
EPAS1,183154
EPB41,23940
EPB41,49583
EPB41L1,145901
EPB41L1,203881
EPB41L2,68170
EPB41L3,169745
EPB41L4A,66796
EPB41L4A,84471
EPB41L4A,167362
EPB41L4B,107255
EPB41L4B,174531
EPB41L4B,199911
EPB41L4B,220024
EPB41L5,27446
EPB41L5,136878
EPB41L5,202306
EPC2,39706
EPDR1,107481
EPDR1,163139
EPHA10,68827
EPHA10,155896
EPHA2,93120
EPHA3,16739
EPHA3,94105
EPHA3,195688
EPHA4,157018
EPHA4,159703
EPHA4,190812
EPHA5,27442
EPHA5,137560
EPHA6,17038
EPHA7,140638
EPHA8,180532
EPHA8,192920
EPHB1,80104
EPHB2,207122
EPHB3,211392
EPHB4,68738
EPHB6,13754
EPHX1,209922
EPHX2,75772
EPM2A,122194
EPM2A,219882
EPM2A,220237
EPM2AIP1,129816
EPN1,124494
EPN3,69622
EPN3,99812
EPO,85155
EPRS,36182
EPS15,172559
EPS15,180674
EPS15L1,212046
EPS8,35976
EPS8L1,60490
EPS8L2,216749
EPSTI1,99486
EPSTI1,190478
EPYC,97585
ERAL1,42001
ERAP1,138485
ERAP1,147557
ERAP2,72892
ERAP2,84862
ERBB2,67092
ERBB2,203938
ERBB3,22179
ERBB3,181080
ERBB3,202018
ERBB4,59815
ERBB4,149585
ERC1,69796
ERC1,111420
ERC1,144835
ERC1,216922
ERC1,228103
ERC2,18057
ERC2,194359
ERCC1,821
ERCC2,31896
ERCC2,189845
ERCC3,221898
ERCC4,144639
ERCC4,223551
ERCC4,223789
ERCC6L,40655
ERCC8,22453
ERCC8,40176
EREG,152191
EREG,230771
ERF,1903
ERG,37345
ERG,102898
ERG,120140
ERGIC1,62439
ERGIC1,71606
ERGIC1,117965
ERGIC1,140157
ERGIC1,173697
ERGIC1,216237
ERGIC2,197863
ERGIC3,187975
ERGIC3,195537
ERH,171782
ERICH1,43775
ERICH1,188711
ERLIN1,32927
ERLIN1,88262
ERLIN2,59442
ERLIN2,116068
ERLIN2,191712
ERMAP,93444
ERMAP,128243
ERMN,82351
ERMN,200673
ERMP1,235455
ERN1,85477
ERN1,117865
ERN1,126675
ERN2,83157
ERP27,145442
ERP29,71633
ERRFI1,38065
ERRFI1,98434
ESAM,71981
ESAM,214491
ESCO1,152831
ESCO1,238268
ESCO2,163856
