Genes,ID
MGAT4B,8116316
MGAT4C,7965231
MGAT5,8045349
MGAT5B,8010113
MGEA5,7935910
MGLL,8090433
MGMT,7931379
MGP,7961514
MGRN1,7992998
MGST1,7954196
MGST2,8097513
MIA2,7974080
MIA3,7909898
MIB1,8020423
MIB2,7896985
MICA,8118100
MICA,8179238
MICAL1,8128737
MICAL2,7938485
MICAL3,8074274
MICAL3,8074286
MICALL1,8072962
MICALL2,8137715
MICB,8118116
MICB,8177955
MID1,8171297
MID1IP1,8166797
MID2,8169249
MIDN,8024228
MIER1,7902166
MIER2,8032009
MIER3,8112182
MIF4GD,8018343
MINA,8089040
MINK1,8003991
MINPP1,7928937
MIPEP,7970577
MIPOL1,7973985
MIS12,8004144
MITD1,8054192
MITF,8080938
MKI67,7937020
MKKS,8064967
MKL2,7993310
MKLN1,8136259
MKNK1,7915846
MKNK2,8032392
MKRN1,8143387
MKRN2,8077931
MKRN3,7981911
MKS1,8016909
MKX,7932733
MLC1,8076894
MLF1,8083616
MLF2,7960689
MLH1,8078544
MLH3,7980246
MLKL,8002778
MLLT1,8033118
MLLT10,7926565
MLLT11,7905329
MLLT3,8160332
MLLT6,8006788
MLN,8125798
MLPH,8049487
MLX,8007290
MLXIP,7959361
MLXIPL,8140085
MLYCD,7997525
MMAA,8097670
MMAB,7966213
MMACHC,7901102
MMD,8016832
MMD2,8137931
MME,8083494
MMEL1,7911767
MMP1,7951271
MMP10,7951259
MMP11,8071758
MMP12,7951297
MMP13,7951309
MMP14,7973336
MMP15,7996185
MMP16,8151684
MMP16,8151686
MMP17,7959946
MMP19,7963946
MMP2,7995681
MMP20,7951224
MMP21,7936928
MMP25,7992811
MMP28,8014282
MMP3,7951284
MMP7,7951217
MMP8,7951246
MMP9,8063115
MMRN1,8096415
MMRN2,7934842
MMS19,7935474
MN1,8075126
MNAT1,7974799
MND1,8097857
MNDA,7906377
MNS1,7989146
MNT,8011262
MNX1,8144112
MOAP1,7980983
MOBP,8078920
MOCOS,8020955
MOCS1,8126214
MOCS2,8112020
MOCS3,8063427
MOG,8117748
MOG,8177709
MOG,8179011
MON1A,8087568
MON1B,7997321
MON2,7956697
MORC1,8089407
MORC2,8075430
MORC3,8068460
MORC4,8174322
MORC4,8174338
MORF4L1,7985226
MORF4L2,8174253
MORN1,7897076
MORN1,7911701
MORN3,7967193
MOSPD1,8175288
MOSPD2,8166140
MOSPD3,8134880
MOV10,7904050
MOV10L1,8073962
MOXD1,8129573
MPDU1,8004521
MPDZ,8160088
MPEG1,7948364
MPG,7991742
MPHOSPH10,8042588
MPHOSPH6,8003068
MPHOSPH8,7967881
MPI,7984922
MPL,7900683
MPND,8024829
MPO,8016932
MPP1,8176174
MPP2,8015868
MPP3,8015846
MPP4,8058273
MPP5,7975203
MPP6,8131927
MPP7,7932765
MPPE1,8022326
MPPED1,8073623
MPPED2,7947274
MPST,8072777
MPV17,8051066
MPV17L,7993453
MPZ,7921852
MPZL1,7907092
MPZL2,7952046
MPZL3,7952036
MR1,7907893
MRAP,8068192
MRAS,8082965
MRC2,8009040
MRE11A,7951046
MREG,8058824
MRFAP1,8093936
MRFAP1L1,8099235
MRGPRF,7950005
MRGPRX1,7947093
MRGPRX4,7938746
MRM1,8006668
MRO,8023361
MRPL1,8095894
MRPL10,8016366
MRPL11,7949637
MRPL12,8010664
MRPL13,8152597
MRPL14,8126653
MRPL15,8146448
MRPL16,7948424
MRPL17,7946267
MRPL18,8123148
MRPL19,8042962
MRPL2,8126512
MRPL20,7911559
MRPL20,8039939
MRPL21,7949995
MRPL22,8109475
MRPL23,7937763
MRPL24,7921121
MRPL28,7998222
MRPL3,8090678
MRPL30,8043848
MRPL32,8132458
MRPL34,8026724
MRPL35,8043278
MRPL36,8110861
MRPL37,7901601
MRPL38,8018511
MRPL39,8069620
MRPL4,8025586
MRPL40,8071206
MRPL41,8159687
MRPL42,7957540
MRPL43,7935819
MRPL44,8048752
MRPL45,8006762
MRPL46,7991209
MRPL47,8092265
MRPL48,7942465
MRPL49,7941164
MRPL50,8162880
MRPL52,7973327
MRPL54,8024708
MRPL55,7924853
MRPL9,7920047
MRPS10,8126394
MRPS11,7985757
MRPS12,8028563
MRPS14,7922462
MRPS15,7914940
MRPS16,7934326
MRPS17,8132922
MRPS18A,8126646
MRPS18C,8096109
MRPS2,8159249
MRPS21,7905163
MRPS22,8083011
MRPS23,8016870
MRPS25,8085531
MRPS26,8060599
MRPS30,8105181
MRPS31,7971184
MRPS33,8143433
MRPS34,7998585
MRPS35,7954591
MRPS36,8105852
MRPS5,8053763
MRPS7,8009784
MRPS9,8044111
MRRF,8157638
MRS2,8117194
MRTO4,7898549
MRVI1,7946589
MS4A1,7940287
MS4A4A,7940237
MS4A6A,7948455
MSC,8151334
MSH2,8041867
MSH3,8106633
MSH6,8041888
MSI1,7967039
MSI2,8008682
MSLN,7992071
MSN,8167965
MSR1,8149448
MSRA,8144557
MSRB2,7926661
MSRB3,7956856
MST1,8087447
MST1R,8087547
MSTN,8057713
MSX1,8093852
MSX2,8110084
MT1E,7995797
MT1F,7995825
MT1G,8001531
MT1H,7995829
MT1M,7995787
MT1X,7995838
MT2A,7995783
MT2A,8095362
MT2A,8095376
MT3,7995776
MTA1,7977373
MTA2,7948696
MTA3,8041617
MTAP,8154635
MTBP,8148124
MTCH1,8126066
MTCH2,7947934
MTDH,8147483
MTF1,7915091
MTF2,7903032
MTFMT,7989708
MTFR1,8146649
MTG1,7931607
MTHFD1,7975045
MTHFD2,8042830
MTHFD2,8084064
MTHFR,7912496
MTHFSD,8003233
MTIF2,8052250
MTIF3,7970704
MTM1,8170428
MTMR1,8170443
MTMR11,7919669
MTMR12,8111339
MTMR14,8077550
MTMR2,7951112
MTMR3,8072279
MTMR3,8072302
MTMR4,8017019
MTMR6,7970655
MTMR7,8149485
MTMR9,8144586
MTO1,8120698
MTR,7910752
MTRF1,7971222
MTRF1L,8098705
MTRF1L,8130383
MTRR,8104422
MTSS1,8152764
MTTP,8096580
MTUS1,8149500
MTX1,7905968
MTX2,8046573
MTX3,8112857
MUC1,7920642
MUC13,8090180
MUC15,7947156
MUC17,8135048
MUC2,7937560
MUC4,8092978
MUC6,7945595
MUC7,8095504
MUCL1,7955963
MUL1,7913242
MUM1,8024255
MUM1L1,8169145
MUS81,7941425
MUSK,8157173
MUT,8126860
MUTYH,7915695
MVD,8003332
MVK,7958565
MVP,7994659
MX1,8068713
MX2,8068697
MXD1,8042503
MXD3,8116012
MXI1,7930398
MXRA5,8171172
MXRA7,8018786
MXRA8,7911529
MYADM,8031047
MYBBP1A,8011640
MYBL1,8151101
MYBL2,8062766
MYBPC1,7957966
MYBPC2,8030677
MYBPH,7923534
MYC,8148317
MYCBP2,7972069
MYCBPAP,8008350
MYCN,8040419
MYCNOS,8050423
MYCT1,8122860
MYD88,8078729
MYEF2,7988444
MYEOV,7942118
MYF5,7957379
MYF6,7957373
MYH1,8012726
MYH10,8012475
MYH11,7999674
MYH14,8030582
MYH15,8089329
MYH3,8012787
MYH4,8012696
MYH6,7977987
MYH7,7978021
MYH7B,8062064
MYH8,8012663
MYH9,8075728
MYL1,8058604
MYL2,7966379
MYL3,8086689
MYL5,8093386
MYL6,7956211
MYL6B,7956200
MYL7,8139307
MYL9,8062312
MYLIP,8117020
MYLK,8090098
MYLK2,8061605
MYLK3,8001163
MYLPF,7994804
MYNN,8083794
MYO10,8111153
MYO15A,8005328
MYO16,7969995
MYO18B,8072039
MYO19,8014454
MYO1B,8047127
MYO1C,8011027
MYO1D,8014115
MYO1E,7989277
MYO1F,8033605
MYO1G,8139433
MYO3A,7926728
MYO3B,8046238
MYO5A,7988921
MYO5B,8023267
MYO5C,7988876
MYO6,8120783
MYO7A,7942717
MYO7B,8045030
MYO9A,7990092
MYO9B,8026638
MYOC,7922301
MYOCD,8005048
MYOD1,7938730
MYOM1,8022045
MYOM2,8144322
MYOM3,7913727
MYOT,8108256
MYOZ1,7934434
MYOZ2,8097086
MYOZ3,8109315
MYPN,7927827
MYRIP,8078933
MYT1,8064277
MYT1L,8050031
MZF1,8039809
N4BP1,8001317
N4BP2,8094719
N4BP2L1,7968514
N4BP2L1,7970892
N4BP2L2,7970907
N4BP3,8110430
N6AMT1,8069700
NAAA,8101086
NAALAD2,7943051
NAALADL1,7949344
NAB1,8047086
NAB2,7956287
NACA,7964262
NACA2,8017259
NACAD,8139460
NACAP1,8147693
NADK,7911600
NADSYN1,7942232
NAE1,8001876
NAF1,8103485
NAGA,8076403
NAGK,8042576
NAGLU,8007250
NAGPA,7999279
NAGS,8007550
NAIF1,8164357
NAIP,8112478
NAIP,8112521
NAIP,8177527
NALCN,7972601
NAMPT,7933084
NAMPT,8142120
NANOS1,7930872
NANOS3,8026214
NANP,8065510
NANS,8156761
NAP1L1,7965048
NAP1L2,8173600
NAP1L3,8173917
NAP1L4,7945786
NAP1L5,8101723
NAPA,8037913
NAPB,8065372
NAPEPLD,8141872
NAPG,8020149
NAPSA,8038556
NAPSB,8038547
NARF,8010804
NARFL,7998336
NARS,8023481
NARS2,7950683
NASP,7901123
NAT1,8144857
NAT10,7939265
NAT14,8031495
NAT2,8144866
NAT8L,8093578
NAT9,8018209
NAV1,7908694
NAV2,7938834
NAV3,7957298
NBEA,7968577
NBEAL2,8079462
NBN,8151711
NBPF3,7898679
NBR1,8007471
NCALD,8152119
NCAM1,7943892
NCAM2,8067985
NCAN,8027152
NCAPD2,7953351
NCAPD3,7952830
NCAPG,8094278
NCAPG2,8144153
NCAPH,8043602
NCAPH2,8074082
NCBP1,8156718
NCBP2,8093156
NCDN,7899990
NCF2,7922773
NCF4,8072744
NCK1,8082911
NCK2,8044133
NCKAP1,8057517
NCKAP1L,7955908
NCKIPSD,8087182
NCL,8059689
NCLN,8024584
NCOA1,8040552
NCOA2,8151254
NCOA3,8063211
NCOA4,7927536
NCOA5,8066668
NCOA6,8065776
NCOA7,8121861
NCOR1,8012961
NCOR2,7967493
NCR1,8031387
NCR2,8119435
NCSTN,7906576
NDC80,8019857
NDE1,7993467
NDEL1,8004867
NDFIP1,8108861
NDFIP2,7969544
NDN,7986757
NDOR1,8159616
NDP,8172220
NDRG1,8153002
NDRG2,7977621
NDRG3,8066051
NDRG4,7996219
NDST1,8109283
NDST2,7934459
NDST3,8097038
NDUFA1,8169659
NDUFA10,8060063
NDUFA11,8033069
NDUFA12,7965515
NDUFA13,8027205
NDUFA2,8114618
NDUFA3,8031097
NDUFA4,8138224
NDUFA4L2,7964388
NDUFA5,8142663
NDUFA6,8076417
NDUFA7,8033564
NDUFA8,8163930
NDUFA9,7953243
NDUFAB1,8000323
NDUFAF1,7987642
NDUFAF2,8050591
NDUFAF2,8105499
NDUFB1,7980955
NDUFB10,7992402
NDUFB11,8172296
NDUFB2,8136602
NDUFB3,8047372
NDUFB4,8081945
NDUFB4,8093314
NDUFB5,8084092
NDUFB6,8160587
NDUFB7,8034843
NDUFB8,7935810
NDUFB9,8148270
NDUFC1,8102839
NDUFS1,8058428
NDUFS2,7906703
NDUFS3,7939825
NDUFS4,8105311
NDUFS4,8105318
NDUFS6,8104298
NDUFS7,8024273
NDUFV1,7941946
NDUFV2,8020058
NDUFV2,8039068
NDUFV3,8068857
NEB,8055711
NEBL,7932453
NECAB1,8147244
NECAB2,7997542
NECAB3,8065693
NECAP1,7953715
NECAP2,7898337
NEDD1,7957715
NEDD4,7989094
NEDD4L,8021376
NEDD9,8123936
NEFH,8072229
NEFL,8149835
NEFM,8145361
NEGR1,7916986
NEIL2,8144658
NEIL3,8098423
NEK1,8103646
NEK10,8085867
NEK11,8082643
NEK2,7924096
NEK3,7971780
NEK4,8088001
NEK6,8157761
NEK7,7908543
NEK8,8005959
NEK9,7980271
NELL1,7938925
NELL2,7962455
NENF,7909603
NEO1,7984704
NES,7921088
NET1,7925954
NETO1,8023828
NETO2,8001197
NEU1,8125139
NEU1,8178676
NEU1,8179851
NEU3,7942562
NEU4,8049942
NEURL2,8066612
NEUROD2,8014865
NEUROD4,7955974
NEUROD6,8138882
NEUROG1,8114245
NEUROG2,8102368
NEXN,7902495
NF2,8072242
NFAM1,8076441
NFASC,7909027
NFAT5,7996954
NFATC1,8021866
NFATC2IP,7994506
NFATC3,7996744
NFATC4,7973709
NFE2,7963760
NFE2L1,8008087
NFE2L2,8056977
NFE2L3,8131944
NFIA,7901788
NFIB,8160138
NFIC,8024623
NFIL3,8162276
NFIX,8026139
NFKB1,8096635
NFKB2,7930074
NFKBIA,7978644
NFKBIB,8028552
NFKBID,8036207
NFKBIE,8126666
NFKBIL1,8118127
NFKBIL1,8177967
NFKBIL1,8179249
NFKBIZ,8081386
NFRKB,7952677
NFS1,8065992
NFU1,8052784
NFX1,8154793
NFXL1,8100179
NFYA,8119408
NFYB,7965956
NFYC,7900468
NGB,7980352
NGDN,7973414
NGEF,8059783
NGF,7918869
NGFR,8008201
NGLY1,8085852
NHLH1,7906597
NHLH2,7918891
NHLRC3,7968703
NHS,8166266
NICN1,8087433
NID1,7925320
NID2,7979133
NIF3L1,8047356
NIN,7979044
NINJ1,8162455
NINJ2,7960253
NIP7,7996934
NIPA1,7986675
NIPA2,7986665
NIPBL,8104944
NIPSNAP1,8075263
NIPSNAP3A,8157021
NIPSNAP3B,8157027
NISCH,8080320
NIT1,7906652
NIT2,8081277
NKAIN1,7914326
NKAIN2,8121814
NKAIN4,8067602
NKAP,8174737
NKAPL,8117663
NKD1,7995525
NKG7,8038809
NKIRAS1,8085788
NKIRAS2,8007197
NKRF,8174684
NKTR,8079079
NKX2-1,7978676
NKX2-2,8065334
NKX2-3,7929744
NKX2-5,8115840
NKX2-8,7978686
NKX3-1,8149811
NKX3-2,8099406
NKX6-1,8101507
NLE1,8014214
NLGN1,8083968
NLGN2,8004385
NLGN3,8168264
NLGN4X,8171205
NLGN4Y,8176655
NLK,8005814
NLN,8105663
NLRC3,7998983
NLRC4,8051396
NLRC5,7995926
NLRP11,8039545
NLRP2,8031398
NLRP3,7911178
NLRP8,8031586
NLRX1,7944463
NMB,7991138
NMD3,8083757
NME3,7998577
NME4,7991837
NME5,8114354
NME6,8086899
NME7,7922137
NMI,8055702
NMNAT1,7897509
NMNAT2,7922756
NMNAT3,8091087
NMRAL1,7999149
NMT1,8007715
NMT2,7932227
NMU,8100464
NMUR1,8059720
NNAT,8062395
NNMT,7943998
NNT,8105153
NOB1,8002312
NOC2L,7911359
NOC3L,7935146
NOD1,8138842
NOD2,7995539
NODAL,7934156
NOG,8008627
NOL10,8050255
NOL11,8009366
NOL12,8072883
NOL3,7996448
NOL4,8022856
NOL6,8160682
NOL7,8116969
NOL8,8162352
NOL9,7912086
NOLC1,7930008
NOM1,8137584
NONO,8168280
NOS1,7966779
NOS1AP,7906838
NOS3,8137280
NOSIP,8038395
NOSTRIN,8046099
NOTCH1,8165217
NOTCH2,7919095
NOTCH3,8034940
NOTCH4,8125383
NOTUM,8019334
NOV,8148049
NOVA1,7978391
NOVA2,8037737
NOX1,8173979
NOX3,8130447
NOX4,7950933
NOXA1,8159670
NPAS1,8029870
NPAS2,8043909
NPAS3,7973875
NPAS4,7941599
NPAT,7951497
NPB,8010696
NPB,8019693
NPC1,8022531
NPC2,7980146
NPDC1,8165406
NPEPPS,8007976
NPFF,7963689
NPFFR2,8095616
NPHP1,8054486
NPHP4,7911902
NPL,7908003
NPLOC4,8019211
NPM1,8109975
NPM2,8144982
NPM3,7935903
NPNT,8096704
NPPA,7912515
NPPB,7912520
NPPC,8059739
NPR1,7905606
NPR2,8155121
NPR3,8104746
NPR3,8104758
NPTN,7990253
NPTX1,8019074
NPTX2,8134463
NPTXR,8076169
NPVF,8138662
NPW,7992460
NPY,8131919
NPY2R,8097938
NPY5R,8098146
NPY6R,8108251
NQO1,8002303
NQO2,8116610
NR0B1,8171892
NR1D2,8078272
NR1H2,8030630
NR1H3,7939751
NR1H4,7957835
NR2C1,7965523
NR2C2,8078091
NR2C2AP,8035628
NR2E1,8121334
NR2E3,7984606
NR2F1,8106923
NR2F2,7986329
NR2F6,8035249
NR3C1,8114814
NR3C2,8103094
NR4A1,7955589
NR4A2,8055952
NR4A3,8156848
NR5A2,7908597
NR6A1,8164087
NRAS,7918813
NRBF2,7927775
NRBP1,8040927
NRCAM,8142270
NRF1,8136140
NRG1,8145736
NRG1,8145766
NRG2,8114550
NRG4,7990555
NRGN,7944876
NRIP1,8069553
NRIP2,7960331
NRIP3,7946446
NRL,7978107
NRM,8124806
NRM,8178399
NRM,8179683
NRN1,8123739
NRP1,7932985
NRP2,8047738
NRP2,8047763
NRSN1,8117178
NRSN2,8060339
NRXN1,8052091
NRXN2,7949080
NRXN3,7976012
NSD1,8110289
NSDHL,8170590
NSFL1C,8064438
NSL1,7924172
NSMAF,8150928
NSMCE1,8000413
NSMCE2,8148293
NSMCE4A,7936777
NSUN2,8110894
NSUN3,8081128
NSUN4,7901219
NSUN5,8140020
NSUN6,7932433
NSUN7,8094759
NT5C,8018297
NT5DC1,8121578
NT5DC2,8087935
NT5DC3,7965918
NT5E,8120967
NT5M,8005247
NTAN1,7999598
NTF3,7953284
NTHL1,7998692
NTN1,8004880
NTN4,7965573
NTNG1,7903461
NTNG2,8158890
NTRK2,8156134
NTRK3,7991186
NTS,7957458
NTSR1,8063942
NTSR2,8050352
NUAK1,7966026
NUB1,8137414
NUBP1,7993185
NUBP2,7992388
NUBPL,7973826
NUCB1,8030133
NUCB2,7938687
NUCKS1,7909142
NUCKS1,7923798
NUDC,7899273
NUDCD1,8152340
NUDCD2,8115666
NUDCD3,8139356
NUDT1,8131101
NUDT10,8167645
NUDT11,8172708
NUDT12,8113413
NUDT13,7928342
NUDT14,7981566
NUDT15,7968999
NUDT16,8082667
NUDT16L1,7993019
NUDT18,8149646
NUDT2,8154885
NUDT21,8001496
NUDT5,7932069
NUDT6,8102713
NUDT7,7997332
NUDT9,8096251
NUDT9P1,7934993
NUF2,7906930
NUFIP1,7971361
NUFIP2,8013908
NUMA1,7950086
NUMBL,8036923
NUP107,7956949
NUP133,7924923
NUP153,8124059
NUP155,8111629
NUP160,7947991
NUP188,8158446
NUP205,8136401
NUP210,8085431
NUP214,8158783
NUP35,8046804
NUP37,7965855
NUP43,8130129
NUP50,8073733
NUP54,8101143
NUP62CL,8174351
NUP85,8009761
NUP88,8011832
NUP93,7995843
NUP98,7945902
NUPL2,8131831
NUPR1,8000574
NUS1,8121704
NUSAP1,7982889
NVL,7924558
NXF1,7948839
NXF3,8174207
NXN,8010967
NXNL1,8035315
NXNL2,8156274
NXPH1,8131506
NXPH2,8055478
NXPH3,8008208
NXPH4,7956395
NXT1,8061368
NXT2,8169352
NYX,8166899
OAF,7944530
OAS1,7958884
OAS2,7958913
OAS3,7958895
OASL,7967117
OAT,7936871
OAZ1,8024436
OAZ2,7989661
OAZ3,7905474
OBFC1,7936134
OBP2A,8159259
OBP2B,8164843
OBSCN,7910265
OBSL1,8059249
OCA2,7986838
OCEL1,8026687
OCIAD1,8094974
OCIAD2,8100298
OCRL,8169811
ODC1,8050240
ODF1,8147717
ODF2,8158269
ODF2L,7917433
ODF3,7937263
ODF3L1,7985025
ODF4,8004861
OFCC1,8123843
OFD1,8166104
OGDH,8132592
OGDHL,7933537
OGFOD1,7995755
OGFOD2,7959535
OGFR,8063955
OGFRL1,8120602
OGG1,8077635
OGN,8162373
OGT,8168316
OIP5,7987636
OLA1,8056812
OLAH,7926334
OLFM1,8159220
OLFM2,8033818
OLFM3,7918052
OLFM4,7969288
OLFML1,7938225
OLFML2A,8157804
OLFML2B,7921882
OLFML3,7904158
OLIG1,8068235
OLIG2,8068231
OLIG3,8129872
OLR1,7961142
OMA1,7916570
OMD,8162388
ONECUT1,7988987
ONECUT2,8021357
OPA1,8084844
OPA3,8037608
OPALIN,7935288
OPCML,7952785
OPHN1,8173310
OPLAH,8153625
OPN3,7925492
OPRK1,8150785
OPRL1,8064261
OPTN,7926239
OR10H1,8035078
OR1C1,7925732
OR1E1,8011339
OR2F1,8136963
OR2H1,8117732
OR2H2,8117741
OR2H2,8177706
OR2H2,8179009
OR2L13,7911237
OR4D2,8008718
OR51B2,7946069
OR51E1,7937952
OR5L2,7939948
OR5V1,8178287
OR7A5,8034892
OR7D2,8025470
OR8D2,7952394
ORAI1,7959294
ORAI2,8135172
ORAI3,7994981
ORAOV1,7950016
ORM1,8157446
ORMDL1,8057700
ORMDL2,7956031
ORMDL3,8014916
OS9,7956593
OSBP,7948379
OSBP2,8072382
OSBPL10,8085984
OSBPL11,8090277
OSBPL1A,8022572
OSBPL2,8063873
OSBPL3,8138613
OSBPL5,7945831
OSBPL6,8046646
OSBPL7,8016336
OSBPL8,7965064
OSBPL9,7901385
OSCAR,8039120
OSGEP,7977571
OSGEPL1,8057689
OSGIN2,8147221
OSM,8075316
OSMR,8105040
OSR1,8050497
OSR2,8147573
OSTF1,8155883
OSTM1,8128669
OTC,8166769
OTOF,8050942
OTOP2,8009705
OTOR,8061082
OTOS,8060094
OTP,8112763
OTUB2,7976425
OTUD3,7898602
OTUD4,8103011
OTUD5,8172478
OTUD6B,8147262
OTUD7B,7919699
OTX1,8042251
OTX2,7979357
OVGP1,7918504
OVOL1,7941401
OVOL2,8065185
OXA1L,7973314
OXCT1,8111892
OXGR1,7972428
OXNAD1,8078173
OXR1,8147848
OXSM,8078300
OXSR1,8078738
OXTR,8085138
P2RX1,8011499
P2RX2,7960099
P2RX3,7940005
P2RX4,7959267
P2RX7,7959251
P2RY1,8083447
P2RY10,8168524
P2RY12,8091530
P2RY13,8091523
P2RY14,8091511
P2RY2,7942400
P2RY6,7942409
P2RY8,8171136
P2RY8,8177026
P4HA3,7950374
P4HB,8019250
P4HB,8019762
PA2G4,7956152
PAAF1,7942476
PABPC1,8152079
PABPC3,7968128
PABPC5,8168650
PACRG,8123303
PACS1,7941537
PACS2,7977344
PACS2,7977371
PACSIN1,8118804
PACSIN2,8076533
PACSIN3,7947801
PADI1,7898413
PADI2,7912937
PADI4,7898448
PAEP,8159265
PAF1,8036720
PAFAH1B1,8003758
PAFAH1B2,7944042
PAFAH1B3,8037170
PAFAH2,7913883
PAG1,8151512
PAGE4,8167592
PAICS,8095221
PAIP1,8111974
PAIP2,8108424
PAK1,7950578
PAK1IP1,8116848
PAK2,8084963
PAK3,8169389
PAK4,8028583
PALB2,8000329
PALLD,8098263
PALM,8024003
PALMD,7903227
PAM,8107133
PAN2,7964089
PAN3,7968274
PANK1,7934945
PANK2,8060722
PANK2,8060736
PANK3,8115681
PANK4,7911730
PANX1,7943218
PANX2,8073992
PANX3,7944845
PAOX,7931582
PAPD4,8106534
PAPD5,7995479
PAPOLA,7976598
PAPOLG,8042119
PAPPA,8157487
PAPPA2,7907572
PAPSS1,8102214
PAPSS2,7928944
PAQR3,8101237
PAQR4,7992775
PAQR5,7984524
PAQR6,7920928
PAQR7,7913858
PAQR8,8120215
PAQR9,8091255
PARD3,7933010
PARD3B,8047709
PARD6A,7996647
PARD6B,8063410
PARD6G,8023926
PARG,7933561
PARK2,8130645
PARK7,7897404
PARL,8092409
PARN,7999562
PARP1,7924733
PARP10,8153609
PARP11,7960383
PARP12,8143327
PARP14,8082100
PARP16,7989759
PARP2,7973036
PARP3,8080144
PARP4,7970602
PARP6,7990165
PARP8,8105191
PARP9,8090018
PARS2,7916422
PART1,8105495
PARVA,7938528
PARVB,8073662
PARVG,8073682
PASK,8060205
PATL1,7948399
PATZ1,8075493
PAWR,7965112
PAX1,8061357
PAX2,7929840
PAX3,8059301
PAX5,8161211
PAX6,7947338
PAX8,8054740
PAX9,7973974
PAXIP1,8144047
PBK,8149955
PBLD,7933982
PBX1,7906954
PBX3,8157890
PBX4,8035694
PBXIP1,7920575
PC,7949719
PCBD1,7934178
PCBD2,8108174
PCBP1,8042515
PCBP2,7955817
PCBP3,8069252
PCBP4,8087806
PCCA,7969835
PCCB,8082886
PCDH1,8114767
PCDH10,8097449
PCDH12,8114780
PCDH15,7933672
PCDH18,8102792
PCDH19,8173933
PCDH7,8094520
PCDH8,7971850
PCDH9,7971922
PCDHB11,8108729
PCDHB12,8108733
PCDHB13,8108737
PCDHB14,8108744
PCDHB15,8108753
PCDHB16,8108716
PCDHB2,8108683
PCDHB4,8108693
PCDHB5,8108697
PCDHB6,8108703
PCDHB7,8108708
PCDHB8,8108713
PCDHB9,8108720
PCF11,7942839
PCGF1,8053187
PCGF2,8014706
PCGF3,8093398
PCGF5,7929132
PCGF6,7936083
PCGF6,8027330
PCID2,7972867
PCID2,7972888
PCIF1,8063097
PCK1,8063590
PCK2,7973530
PCLO,8140620
PCM1,8144812
PCMT1,8122705
PCMTD1,8150714
PCMTD2,8064302
PCNA,8064844
PCNP,7971563
PCNP,8081348
PCNT,8069348
PCOLCE,8134869
PCOLCE2,8091243
PCP2,8033414
PCP4,8068651
PCP4L1,7906742
PCSK1,8113234
PCSK1N,8172447
PCSK2,8061094
PCSK4,8032232
PCSK5,8155898
PCSK7,7951896
PCSK9,7901696
PCTP,8008598
PCYOX1,8042519
PCYOX1L,8109149
PCYT1A,8093086
PCYT1B,8171848
PCYT2,8019280
PCYT2,8019778
PDAP1,8141273
PDC,7922969
PDCD10,8091941
PDCD2,8130962
PDCD2L,8027642
PDCD5,8027473
PDCD6IP,8078479
PDCD7,7989725
PDCL,8163964
PDDC1,7945521
PDE10A,8130674
PDE11A,8057004
PDE12,8080676
PDE1A,8057486
PDE1B,7955943
PDE1C,8138888
PDE2A,7950162
PDE3A,7954293
PDE3B,7938629
PDE4A,8025633
PDE4B,7902104
PDE4D,8112220
PDE5A,8102532
PDE6C,7929350
PDE6G,8019231
PDE6H,7954136
PDE7A,8151074
PDE7B,8122222
PDE8A,7985662
PDE8B,8106448
PDE9A,8068833
PDGFB,8076195
PDGFC,8103399
PDGFD,7951351
PDGFRA,8095080
PDGFRL,8144802
PDHA1,8166335
PDHB,8088384
PDHX,7939329
PDIA2,7991815
PDIA4,8143684
PDIA6,8050278
PDIK1L,7899087
PDK1,8046408
PDK2,8008263
PDK3,8166511
PDK4,8141094
PDLIM1,7935180
PDLIM2,8145175
PDLIM3,8104022
PDLIM4,8107897
PDLIM5,8096489
PDLIM7,8116070
PDP2,7996341
PDPN,7898057
PDPR,7997025
PDRG1,8065596
PDS5B,7968516
PDSS1,7926807
PDSS2,8128626
PDX1,7968265
PDXK,8068919
PDYN,8064495
PDZD11,8173373
PDZD2,8104693
PDZD4,8175860
PDZD7,7935834
PDZD8,7936559
PDZK1IP1,7915910
PDZRN3,8088848
PDZRN4,7954926
PEA15,7906564
PEAR1,7906264
PEBP1,7959070
PEBP4,8149725
PECR,8058837
PEF1,7914354
PEG10,8134339
PELI1,8052654
PELI2,7974533
PELI3,7941610
PELP1,8011692
PEMT,8013120
PEPD,8036010
PER2,8059996
PER3,7897378
PERP,8129880
PES1,8075406
PEX1,8140915
PEX10,7911720
PEX11A,7991323
PEX11B,7904755
PEX11G,8033385
PEX12,8014264
PEX14,7897648
PEX16,7947609
PEX19,7921571
PEX26,8071136
PEX3,8122409
PEX5,7953651
PEX5L,8092277
PEX6,8126452
PEX7,8122242
PF4,8100966
PF4V1,8095694
PFAS,8004804
PFDN1,8114567
PFDN2,7921786
PFDN4,8063453
PFDN5,7955768
PFKFB1,8173120
PFKFB2,7909285
PFKFB3,7926037
PFKFB4,8086961
PFKL,8069057
PFKM,7955078
PFKP,7925876
PFN1,8011759
PFN2,8091446
PGAM2,8139276
PGAM5,7960124
PGAP1,8057959
PGBD1,8117675
PGBD2,7911301
PGBD4,7982504
PGD,7897620
PGF,7980233
PGGT1B,8113591
PGK1,8168500
PGLS,8026780
PGLYRP4,7920228
PGM1,7901951
PGM2,8094556
PGM2L1,7950391
PGM3,8127841
