Genes,ID
KAZALD1,221000_s_at
KBTBD11,204301_at
KBTBD2,212447_at
KBTBD2,223584_s_at
KBTBD2,223585_x_at
KBTBD3,228777_at
KBTBD4,218569_s_at
KBTBD4,223765_s_at
KBTBD6,1553111_a_at
KBTBD6,226479_at
KBTBD7,223412_at
KBTBD7,229298_at
KBTBD7,229970_at
KBTBD8,239835_at
KCMF1,217938_s_at
KCMF1,222471_s_at
KCMF1,240430_at
KCMF1,242887_at
KCNA1,208479_at
KCNA1,230849_at
KCNA10,208560_at
KCNA2,208564_at
KCNA2,239118_at
KCNA3,207237_at
KCNA4,207248_at
KCNA5,206762_at
KCNAB1,208213_s_at
KCNAB1,210078_s_at
KCNAB1,210079_x_at
KCNAB1,210471_s_at
KCNAB1,231524_at
KCNAB2,203402_at
KCNAB2,211791_s_at
KCNAB3,221413_at
KCNB1,211006_s_at
KCNB1,217637_at
KCNB1,231053_at
KCNB1,240869_at
KCNB2,208123_at
KCNB2,208172_s_at
KCNC1,208477_at
KCNC1,230547_at
KCNC2,222289_at
KCNC2,240614_at
KCNC3,207600_at
KCNC3,230531_at
KCNC3,243893_at
KCNC4,208251_at
KCNC4,228436_at
KCNC4,235467_s_at
KCND1,206842_at
KCND2,207103_at
KCND3,211301_at
KCND3,211827_s_at
KCND3,213832_at
KCND3,215014_at
KCNE1,208514_at
KCNE1,236407_at
KCNE2,221095_s_at
KCNE3,222922_at
KCNE3,222923_s_at
KCNE3,227647_at
KCNE4,1552507_at
KCNE4,1552508_at
KCNE4,222379_at
KCNF1,210263_at
KCNG1,211053_at
KCNG1,214595_at
KCNG3,1552897_a_at
KCNG3,1552898_a_at
KCNG4,1552598_at
KCNH1,207635_s_at
KCNH2,205262_at
KCNH2,210036_s_at
KCNH3,223726_at
KCNH5,1555074_a_at
KCNH5,1555304_a_at
KCNH5,242502_at
KCNH6,211045_s_at
KCNH6,211046_at
KCNH6,221023_s_at
KCNH7,1555316_a_at
KCNH7,224099_at
KCNH8,1552742_at
KCNIP1,221307_at
KCNIP2,1555230_a_at
KCNIP2,221321_s_at
KCNIP2,223727_at
KCNIP2,224528_s_at
KCNIP3,1555694_a_at
KCNIP3,1569355_at
KCNIP3,228269_x_at
KCNIP3,231774_at
KCNIP3,233688_at
KCNIP4,224530_s_at
KCNIP4,236783_at
KCNJ1,210402_at
KCNJ1,210403_s_at
KCNJ10,206692_at
KCNJ10,228581_at
KCNJ11,231740_at
KCNJ13,210179_at
KCNJ13,211427_s_at
KCNJ14,220776_at
KCNJ15,210119_at
KCNJ15,211806_s_at
KCNJ15,230585_at
KCNJ15,238428_at
KCNJ15,239464_at
KCNJ16,219564_at
KCNJ16,222901_s_at
KCNJ2,206765_at
KCNJ3,207141_s_at
KCNJ3,207142_at
KCNJ3,233059_at
KCNJ4,208359_s_at
KCNJ4,211451_s_at
KCNJ5,208397_x_at
KCNJ5,208404_x_at
KCNJ5,211304_x_at
KCNJ5,211817_s_at
KCNJ5,237186_at
KCNJ5,238780_s_at
KCNJ6,210454_s_at
KCNJ6,232411_at
KCNJ8,205303_at
KCNJ8,205304_s_at
KCNJ9,207527_at
KCNJ9,244113_at
KCNK1,1566464_at
KCNK1,1566465_at
KCNK1,204678_s_at
KCNK1,204679_at
KCNK10,1556927_at
KCNK10,220727_at
KCNK10,231230_at
KCNK12,220448_at
KCNK13,221325_at
KCNK15,1560620_at
KCNK15,220540_at
KCNK17,224049_at
KCNK2,210261_at
KCNK3,205952_at
KCNK3,228127_at
KCNK3,235108_at
KCNK5,219615_s_at
KCNK6,223658_at
KCNK9,224072_s_at
KCNK9,238870_at
KCNMA1,214921_at
KCNMA1,221583_s_at
KCNMA1,221584_s_at
KCNMA1,228414_at
KCNMB1,1554710_at
KCNMB1,209948_at
KCNMB2,221097_s_at
KCNMB2,223823_at
KCNMB3,221125_s_at
KCNMB4,219287_at
KCNMB4,222857_s_at
KCNMB4,235930_at
KCNN1,206231_at
KCNN2,220116_at
KCNN3,205902_at
KCNN3,205903_s_at
KCNN3,231103_at
KCNN3,244040_at
KCNN4,204401_at
KCNQ1,204487_s_at
KCNQ1,211217_s_at
KCNQ2,205737_at
KCNQ2,210508_s_at
KCNQ2,211486_s_at
KCNQ3,1557042_at
KCNQ3,206573_at
KCNQ3,228579_at
KCNQ4,221083_at
KCNQ4,243209_at
KCNQ5,223891_at
KCNQ5,244623_at
KCNS1,207366_at
KCNS2,1554212_s_at
KCNS2,1554680_s_at
KCNS2,232401_at
KCNS3,205968_at
KCNV1,215736_at
KCNV1,220294_at
KCNV2,217522_at
KCTD1,226245_at
KCTD1,226246_at
KCTD1,229183_at
KCTD1,236057_at
KCTD10,223208_at
KCTD10,226518_at
KCTD11,235857_at
KCTD12,212188_at
KCTD12,212192_at
KCTD13,221889_at
KCTD13,45653_at
KCTD15,218553_s_at
KCTD15,222664_at
KCTD15,222668_at
KCTD15,228683_s_at
KCTD15,229683_s_at
KCTD16,233234_at
KCTD16,237384_x_at
KCTD17,1554566_at
KCTD17,205561_at
KCTD18,1553136_at
KCTD18,226493_at
KCTD2,212564_at
KCTD2,34858_at
KCTD20,214849_at
KCTD20,223176_at
KCTD20,228299_at
KCTD21,229873_at
KCTD3,217894_at
KCTD4,239787_at
KCTD4,240512_x_at
KCTD5,218474_s_at
KCTD5,222645_s_at
KCTD5,229837_s_at
KCTD6,238001_at
KCTD6,238077_at
KCTD9,218823_s_at
KDELC1,219479_at
KDELC2,225128_at
KDELR1,1555575_a_at
KDELR1,200922_at
KDELR2,200698_at
KDELR2,200699_at
KDELR2,200700_s_at
KDELR3,204017_at
KDELR3,207264_at
KDELR3,207265_s_at
KDR,203934_at
KDSR,1558279_a_at
KDSR,202419_at
KDSR,222359_x_at
KDSR,229850_at
KEAP1,202417_at
KEL,206077_at
KERA,220504_at
KHDRBS1,200040_at
KHDRBS1,201488_x_at
KHDRBS1,214185_at
KHDRBS2,215527_at
KHDRBS3,209781_s_at
KHDRBS3,230249_at
KHK,205175_s_at
KHK,211028_s_at
KHSRP,204371_s_at
KHSRP,204372_s_at
KHSRP,212303_x_at
KHSRP,227555_s_at
KIAA0040,203143_s_at
KIAA0040,203144_s_at
KIAA0100,201728_s_at
KIAA0100,201729_s_at
KIAA0101,202503_s_at
KIAA0101,211713_x_at
KIAA0141,201977_s_at
KIAA0141,201978_s_at
KIAA0141,227056_at
KIAA0141,238659_at
KIAA0196,201985_at
KIAA0232,212441_at
KIAA0232,232366_at
KIAA0319,206017_at
KIAA0319L,217929_s_at
KIAA0319L,222468_at
KIAA0355,203288_at
KIAA0368,212427_at
KIAA0368,212428_at
KIAA0368,214356_s_at
KIAA0368,236368_at
KIAA0430,1558697_a_at
KIAA0430,202386_s_at
KIAA0513,1554440_at
KIAA0513,204546_at
KIAA0556,213185_at
KIAA0586,205631_at
KIAA0586,37232_at
KIAA0753,204711_at
KIAA0895,213424_at
KIAA0907,202220_at
KIAA0907,230028_at
KIAA0922,209760_at
KIAA1033,212794_s_at
KIAA1033,212795_at
KIAA1033,215936_s_at
KIAA1143,226816_s_at
KIAA1143,227493_s_at
KIAA1147,223161_at
KIAA1147,223162_s_at
KIAA1147,227502_at
KIAA1161,231185_at
KIAA1161,232244_at
KIAA1191,224502_s_at
KIAA1211,1564828_at
KIAA1211,227230_s_at
KIAA1211,227231_at
KIAA1217,1554438_at
KIAA1217,1560115_a_at
KIAA1217,1562966_at
KIAA1217,231807_at
KIAA1217,232046_at
KIAA1217,232762_at
KIAA1217,237167_at
KIAA1324,221874_at
KIAA1324,226248_s_at
KIAA1324,243349_at
KIAA1324L,235301_at
KIAA1324L,244317_at
KIAA1328,230890_at
KIAA1328,232358_at
KIAA1429,223110_at
KIAA1429,238818_at
KIAA1429,243927_x_at
KIAA1468,225506_at
KIAA1468,225508_at
KIAA1522,224746_at
KIAA1524,1553810_a_at
KIAA1524,231855_at
KIAA1549,223575_at
KIAA1549,232921_at
KIAA1549,238885_at
KIAA1586,231869_at
KIAA1683,223600_s_at
KIAA1683,232433_at
KIAA1755,1561393_at
KIAA1755,1561394_s_at
KIAA1755,231893_at
KIAA1804,228565_at
KIAA1841,243539_at
KIAA1841,244673_at
KIAA1958,228349_at
KIAA1958,230166_at
KIAA1958,235112_at
KIAA2013,1555933_at
KIAA2013,224708_at
KIAA2022,234333_at
KIAA2022,244076_at
KIAA2022,244370_at
KIAA2026,228446_at
KIAA2026,235021_at
KIAA2026,236306_at
KIAA2026,238490_at
KIDINS220,1557246_at
KIDINS220,212162_at
KIDINS220,212163_at
KIDINS220,214932_at
KIDINS220,242032_at
KIF11,204444_at
KIF13A,220777_at
KIF13A,223520_s_at
KIF13A,230990_at
KIF13A,232837_at
KIF13A,235072_s_at
KIF13A,237444_at
KIF13B,202962_at
KIF14,206364_at
KIF14,236641_at
KIF15,219306_at
KIF16B,219570_at
KIF16B,232083_at
KIF17,222144_at
KIF18A,221258_s_at
KIF19,1553314_a_at
KIF19,236426_at
KIF1A,203849_s_at
KIF1A,203850_s_at
KIF1A,225482_at
KIF1B,209234_at
KIF1B,225878_at
KIF1B,226968_at
KIF1B,228657_at
KIF1C,209244_s_at
KIF1C,209245_s_at
KIF1C,238477_at
KIF20A,218755_at
KIF21A,226003_at
KIF21A,231875_at
KIF21B,204411_at
KIF22,202183_s_at
KIF22,216969_s_at
KIF23,204709_s_at
KIF23,244427_at
KIF25,207682_s_at
KIF25,208128_x_at
KIF26A,232069_at
KIF26A,234307_s_at
KIF26B,1555164_at
KIF26B,220002_at
KIF26B,238617_at
KIF27,232514_at
KIF2A,203086_at
KIF2A,203087_s_at
KIF2C,209408_at
KIF2C,211519_s_at
KIF3A,213623_at
KIF3A,228680_at
KIF3B,203943_at
KIF3B,225205_at
KIF3C,203389_at
KIF3C,203390_s_at
KIF4A,218355_at
KIF5A,205318_at
KIF5A,223933_at
KIF5A,229921_at
KIF5C,1557089_at
KIF5C,203129_s_at
KIF5C,203130_s_at
KIF6,1552538_a_at
KIF6,1556232_at
KIF6,1556233_s_at
KIF6,1562639_at
KIF6,232695_at
KIF7,229405_at
KIF9,223778_at
KIF9,228429_x_at
KIF9,230701_x_at
KIF9,231319_x_at
KIFAP3,203333_at
KIFC1,209680_s_at
KIFC2,226791_at
KIFC2,226792_s_at
KIFC3,1559759_at
KIFC3,209661_at
KIN,205664_at
KIN,236887_at
KIN,242603_x_at
KIRREL,220825_s_at
KIRREL,225303_at
KIRREL,232467_at
KIRREL2,223755_at
KIRREL3,240402_at
KISS1,205563_at
KISS1R,242517_at
KIT,205051_s_at
KITLG,207029_at
KITLG,211124_s_at
KITLG,216974_at
KITLG,226534_at
KLB,235708_at
KLB,244276_at
KLC1,212877_at
KLC1,212878_s_at
KLC1,213656_s_at
KLC1,232036_at
KLC2,218906_x_at
KLC3,1552749_a_at
KLC3,1570402_at
KLC3,239853_at
KLC4,1553675_at
KLC4,225596_at
KLF1,210504_at
KLF10,202393_s_at
KLF12,206965_at
KLF12,206966_s_at
KLF12,208467_at
KLF12,214276_at
KLF12,227261_at
KLF12,229881_at
KLF12,238940_at
KLF12,239019_at
KLF13,1564463_at
KLF13,219878_s_at
KLF13,225390_s_at
KLF13,230094_at
KLF14,1552813_at
KLF14,1552814_a_at
KLF15,221302_at
KLF15,231015_at
KLF16,224111_x_at
KLF16,226328_at
KLF17,1553891_at
KLF2,219371_s_at
KLF2,226646_at
KLF3,219657_s_at
KLF3,222913_at
KLF3,225133_at
KLF3,225140_at
KLF4,220266_s_at
KLF4,221841_s_at
KLF5,209211_at
KLF5,209212_s_at
KLF6,1555832_s_at
KLF6,208960_s_at
KLF6,208961_s_at
KLF6,211610_at
KLF6,224606_at
KLF7,1555420_a_at
KLF7,204334_at
KLF7,238482_at
KLF7,238517_at
KLF7,240432_x_at
KLF8,219930_at
KLF8,230986_at
KLF9,203541_s_at
KLF9,203542_s_at
KLF9,203543_s_at
KLF9,228474_s_at
KLF9,230636_s_at
KLHDC1,1552733_at
KLHDC1,1564272_a_at
KLHDC2,217906_at
KLHDC3,208784_s_at
KLHDC3,214383_x_at
KLHDC4,1556616_a_at
KLHDC4,221219_s_at
KLHDC4,229035_s_at
KLHDC4,232171_x_at
KLHDC4,234738_s_at
KLHDC4,237900_at
KLHDC7A,1553437_at
KLHDC7A,1556012_at
KLHDC7B,1552639_at
KLHDC7B,236285_at
KLHDC8A,219331_s_at
KLHDC8A,222871_at
KLHDC8B,225755_at
KLHDC9,227582_at
KLHL1,216391_s_at
KLHL1,223810_at
KLHL11,220657_at
KLHL11,226883_at
KLHL12,219931_s_at
KLHL12,225068_at
KLHL13,227875_at
KLHL14,1554941_at
KLHL14,1554942_a_at
KLHL14,228377_at
KLHL15,226370_at
KLHL17,1555650_at
KLHL17,229792_at
KLHL18,1557165_s_at
KLHL18,207976_at
KLHL18,212882_at
KLHL2,219157_at
KLHL20,204176_at
KLHL20,204177_s_at
KLHL20,210634_at
KLHL20,210635_s_at
KLHL21,203068_at
KLHL22,221837_at
KLHL22,221838_at
KLHL22,221948_s_at
KLHL22,222141_at
KLHL22,49329_at
KLHL24,206551_x_at
KLHL24,221985_at
KLHL24,221986_s_at
KLHL24,226158_at
KLHL24,242088_at
KLHL25,210307_s_at
KLHL26,219354_at
KLHL28,220374_at
KLHL28,228328_at
KLHL28,235727_at
KLHL29,1554261_at
KLHL29,1554262_s_at
KLHL29,220348_at
KLHL29,229310_at
KLHL3,1555110_a_at
KLHL3,221221_s_at
KLHL32,1553765_a_at
KLHL34,1553873_at
KLHL34,238832_at
KLHL4,1553027_a_at
KLHL4,214591_at
KLHL5,220682_s_at
KLHL5,226001_at
KLHL5,227565_at
KLHL5,232297_at
KLHL5,233866_at
KLHL6,1555275_a_at
KLHL6,1560396_at
KLHL6,1560397_s_at
KLHL6,228167_at
KLHL7,220238_s_at
KLHL7,220239_at
KLHL7,223250_at
KLHL8,1561206_at
KLHL8,226874_at
KLHL8,242648_at
KLHL9,213117_at
KLHL9,213233_s_at
KLHL9,233197_at
KLHL9,237123_x_at
KLK1,216699_s_at
KLK10,209792_s_at
KLK10,215808_at
KLK11,205470_s_at
KLK12,220782_x_at
KLK12,233586_s_at
KLK12,234316_x_at
KLK13,205783_at
KLK13,216670_at
KLK13,217315_s_at
KLK14,220573_at
KLK15,221462_x_at
KLK15,233477_at
KLK15,234495_at
KLK15,234966_at
KLK2,1555545_at
KLK2,209854_s_at
KLK2,209855_s_at
KLK2,210339_s_at
KLK3,204582_s_at
KLK3,204583_x_at
KLK3,231629_x_at
KLK4,1555697_at
KLK4,1555737_a_at
KLK4,224062_x_at
KLK4,231782_s_at
KLK4,233854_x_at
KLK5,222242_s_at
KLK6,204733_at
KLK7,205778_at
KLK7,239381_at
KLK8,1552319_a_at
KLK8,206125_s_at
KLKB1,206541_at
KLRB1,214470_at
KLRC3,207723_s_at
KLRG1,210288_at
KLRG2,231195_at
KLRG2,244264_at
KMO,205306_x_at
KMO,205307_s_at
KMO,211138_s_at
KNCN,1564044_at
KNDC1,230359_at
KNDC1,230558_at
KNDC1,233146_at
KNTC1,206316_s_at
KPNA1,202055_at
KPNA1,202056_at
KPNA1,202057_at
KPNA1,202058_s_at
KPNA1,202059_s_at
KPNA1,213741_s_at
KPNA2,201088_at
KPNA2,211762_s_at
KPNA3,221502_at
KPNA3,221503_s_at
KPNA4,1558383_at
KPNA4,209653_at
KPNA4,213567_at
KPNA4,225267_at
KPNA4,225268_at
KPNA5,206241_at
KPNA5,227934_at
KPNA5,229317_at
KPNA6,212101_at
KPNA6,212102_s_at
KPNA6,212103_at
KPNA6,226976_at
KPNB1,208974_x_at
KPNB1,208975_s_at
KPNB1,213507_s_at
KPNB1,213573_at
KPNB1,213574_s_at
KPNB1,213803_at
KPTN,220160_s_at
KRAS,1559203_s_at
KRAS,1559204_x_at
KRAS,204009_s_at
KRAS,204010_s_at
KRAS,214352_s_at
KRBA1,236275_at
KRCC1,218303_x_at
KRCC1,222585_x_at
KRCC1,233329_s_at
KREMEN1,224534_at
KREMEN1,227250_at
KREMEN1,234843_s_at
KREMEN1,235370_at
KREMEN1,243029_at
KREMEN2,219692_at
KRI1,218798_at
KRI1,227587_at
KRIT1,204738_s_at
KRIT1,216713_at
KRIT1,229785_at
KRIT1,34031_i_at
KRR1,203202_at
KRR1,203203_s_at
KRR1,232441_at
KRR1,233515_at
KRR1,235038_at
KRR1,243930_x_at
KRT10,207023_x_at
KRT10,210633_x_at
KRT10,213287_s_at
KRT14,209351_at
KRT15,204734_at
KRT18,201596_x_at
KRT19,201650_at
KRT19,228491_at
KRT20,213953_at
KRT24,220267_at
KRT25,237905_at
KRT31,206677_at
KRT32,207146_at
KRT33A,208483_x_at
KRT40,1562628_at
KRT40,1562629_a_at
KRT5,201820_at
KRT6B,209126_x_at
KRT6B,213680_at
KRT7,1558393_at
KRT7,1558394_s_at
KRT7,209016_s_at
KRT7,214031_s_at
KRT75,207065_at
KRT78,1553212_at
KRT78,1553213_a_at
KRT79,1569909_at
KRT8,209008_x_at
KRT80,231849_at
KRT81,213711_at
KRT82,233158_at
KRT9,208188_at
KRTAP13-1,1564921_at
KRTAP17-1,234680_at
KRTAP3-2,233534_at
KRTAP4-2,234671_at
KRTAP4-5,234637_at
KRTAP5-9,214517_at
KRTCAP2,224885_s_at
KRTCAP2,233122_at
KRTCAP3,235148_at
KRTDAP,230835_at
KSR1,213767_at
KSR1,213769_at
KSR1,213770_at
KSR1,235252_at
KSR2,1553491_at
KSR2,230551_at
KTN1,1562033_at
KTN1,200914_x_at
KTN1,200915_x_at
KTN1,214709_s_at
KY,1556411_s_at
KY,1564254_at
KY,1569991_at
KY,244572_at
KYNU,204385_at
KYNU,210662_at
KYNU,210663_s_at
KYNU,217388_s_at
L1CAM,204584_at
L1CAM,204585_s_at
L1TD1,219955_at
L1TD1,236894_at
L2HGDH,220089_at
L2HGDH,224459_at
L2HGDH,224460_s_at
L3MBTL2,1555815_a_at
L3MBTL2,223205_s_at
L3MBTL3,229393_at
L3MBTL4,1554699_at
L3MBTL4,228557_at
LACE1,1552490_at
LACE1,1563671_at
LACTB,1552485_at
LACTB,1552486_s_at
LACTB,226354_at
LACTB2,218701_at
LACTB2,222714_s_at
LAD1,203287_at
LAD1,216641_s_at
LAG3,206486_at
LAGE3,219061_s_at
LAGE3,221982_x_at
LAIR1,208071_s_at
LAIR1,210644_s_at
LAIR2,207509_s_at
LAMA1,222346_at
LAMA1,227048_at
LAMA2,205116_at
LAMA2,213519_s_at
LAMA2,216839_at
LAMA2,216840_s_at
LAMA3,1560078_at
LAMA3,1563772_a_at
LAMA3,1568879_a_at
LAMA3,203726_s_at
LAMA3,234608_at
LAMA3,234719_at
LAMA4,202202_s_at
LAMA4,210089_s_at
LAMA4,210989_at
LAMA4,210990_s_at
LAMA4,216081_at
LAMA5,210150_s_at
LAMB1,201505_at
LAMB1,211651_s_at
LAMB2,216264_s_at
LAMB3,209270_at
LAMB4,215516_at
LAMB4,216622_at
LAMB4,234334_s_at
LAMC1,200770_s_at
LAMC1,200771_at
LAMC2,202267_at
LAMC2,207517_at
LAMC3,219407_s_at
LAMC3,232558_at
LAMP1,201551_s_at
LAMP1,201552_at
LAMP1,201553_s_at
LAMP1,213728_at
LAMP2,200821_at
LAMP2,203041_s_at
LAMP2,203042_at
LAMP2,226671_at
LAMP3,205569_at
LANCL1,202019_s_at
LANCL1,202020_s_at
LANCL2,218219_s_at
LANCL2,222560_at
LANCL2,222561_at
LANCL3,243856_at
LAP3,217933_s_at
LAPTM4A,200673_at
LAPTM4B,1554679_a_at
LAPTM4B,208029_s_at
LAPTM4B,208767_s_at
LAPTM4B,214039_s_at
LAPTM5,201720_s_at
LAPTM5,201721_s_at
LARP1,210966_x_at
LARP1,212137_at
LARP1,212193_s_at
LARP1,239663_x_at
LARP4,1555384_a_at
LARP4,212714_at
LARP4,214155_s_at
LARP4,238959_at
LARP4,238960_s_at
LARP6,218651_s_at
LARP6,236565_s_at
LARP6,237818_at
LARS,217810_x_at
LARS,222427_s_at
LARS,222428_s_at
LARS,223888_s_at
LARS2,204016_at
LARS2,34764_at
LAS1L,208117_s_at
LAS1L,235541_at
LASP1,200618_at
LAT,209881_s_at
LAT,211005_at
LAT2,211768_at
LAT2,221581_s_at
LATS1,1570231_at
LATS1,1570425_s_at
LATS1,219813_at
LATS1,227772_at
LATS2,223379_s_at
LATS2,223380_s_at
LATS2,227013_at
LATS2,230348_at
LAX1,207734_at
LAYN,1556885_at
LAYN,1556886_a_at
LAYN,228080_at
LBH,221011_s_at
LBP,211652_s_at
LBP,214461_at
LBR,201795_at
LBX1,208380_at
LCA5,229953_x_at
LCA5,242006_at
LCA5,244401_at
LCA5L,232196_at
LCE1E,1559224_at
LCE1E,1559226_x_at
LCE3D,224328_s_at
LCK,204890_s_at
LCK,204891_s_at
LCMT1,221515_s_at
LCMT2,204012_s_at
LCMT2,204013_s_at
LCN12,230717_at
LCN2,212531_at
LCN8,1569614_s_at
LCN8,239369_at
LCOR,226520_at
LCOR,228454_at
LCORL,232293_at
LCORL,235970_at
LCORL,240592_at
LCP1,208885_at
LCP2,205269_at
LCP2,205270_s_at
LCP2,244251_at
LCP2,244556_at
LCP2,244578_at
LCP2,244598_at
LDB1,203451_at
LDB1,35160_at
LDB2,206481_s_at
LDB2,242360_at
LDB3,213371_at
LDB3,213717_at
LDB3,216887_s_at
LDB3,216888_at
LDB3,234130_at
LDHA,200650_s_at
LDHB,201030_x_at
LDHB,213564_x_at
LDHC,207022_s_at
LDHD,229241_at
LDLR,202067_s_at
LDLR,202068_s_at
LDLR,217005_at
LDLR,217103_at
LDLR,217173_s_at
LDLRAD3,234985_at
LDLRAP1,221790_s_at
LDLRAP1,57082_at
LDOC1,204454_at
LDOC1L,223228_at
LEAP2,1552362_a_at
LECT1,206309_at
LEF1,210948_s_at
LEF1,221557_s_at
LEF1,221558_s_at
LEFTY1,206268_at
LELP1,231363_at
LEMD1,229927_at
LEMD2,224980_at
LEMD3,218604_at
LENG1,232018_at
LENG8,224673_at
LENG9,1554589_at
LEO1,235096_at
LEP,207092_at
LEPROTL1,202594_at
LEPROTL1,202595_s_at
LETM1,218939_at
LETM1,222006_at
LETM1,233439_at
LETM2,1552546_a_at
LETM2,1557415_s_at
LETMD1,207170_s_at
LFNG,215270_at
LFNG,228762_at
LGALS1,201105_at
LGALS12,223828_s_at
LGALS2,208450_at
LGALS3,1557197_a_at
LGALS3,208949_s_at
LGALS3BP,200923_at
LGALS8,208933_s_at
LGALS8,208934_s_at
LGALS8,208935_s_at
LGALS8,208936_x_at
LGALS8,210731_s_at
LGALS8,210732_s_at
LGALS9,203236_s_at
LGI1,206349_at
LGI2,219699_at
LGI3,238061_at
LGI4,227821_at
LGI4,242670_at
LGMN,201212_at
LGR4,218326_s_at
LGR4,222596_s_at
LGR4,230674_at
LGR5,210393_at
LGR5,213880_at
LGR6,227819_at
LHFP,218656_s_at
LHFP,231411_at
LHFPL1,236048_at
LHFPL2,212658_at
LHFPL3,236761_at
LHFPL4,228422_at
LHPP,218523_at
LHX1,206230_at
LHX2,206140_at
LHX2,211219_s_at
LHX3,221670_s_at
LHX4,1553156_at
LHX4,1553157_at
LHX4,232781_at
LHX5,208333_at
LHX6,219884_at
LHX6,224556_s_at
LHX9,1560253_at
LHX9,1562736_at
LHX9,1565406_a_at
LHX9,1565407_at
LIAS,214045_at
LIF,205266_at
LIFR,205876_at
LIFR,225571_at
LIFR,225575_at
LIFR,227771_at
LIFR,229185_at
LIG1,202726_at
LIG3,1554597_at
LIG3,1554599_x_at
LIG3,1555169_at
LIG3,204123_at
LIG3,207348_s_at
LIG3,229861_at
LIG4,206235_at
LIG4,227766_at
LILRA1,207872_s_at
LILRA1,210660_at
LILRA2,207857_at
LILRA2,211100_x_at
LILRA2,211101_x_at
LILRA2,211102_s_at
LILRA4,210313_at
LILRA5,1555634_a_at
LILRA5,1555643_s_at
LILRA5,215838_at
LILRA5,215839_at
LILRB2,207697_x_at
LILRB2,210146_x_at
LILRB3,210225_x_at
LILRB3,210784_x_at
LILRB3,211133_x_at
LILRB3,211135_x_at
LIMA1,217892_s_at
LIMA1,222456_s_at
LIMA1,222457_s_at
LIMCH1,212325_at
LIMCH1,212327_at
LIMCH1,212328_at
LIMCH1,232457_at
LIMD1,218850_s_at
LIMD1,222353_at
LIMD1,222762_x_at
LIMD1,234687_x_at
LIMD1,234743_at
LIMD2,218600_at
LIME1,219541_at
LIMK1,204356_at
LIMK1,204357_s_at
LIMK1,208372_s_at
LIMK2,202193_at
LIMK2,210582_s_at
LIMK2,217475_s_at
LIMS2,220765_s_at
LIN28B,229349_at
LIN37,213526_s_at
LIN37,232534_at
LIN52,228583_at
LIN52,231959_at
LIN54,235809_at
LIN7A,206440_at
LIN7A,227929_at
LIN7A,240027_at
LIN7A,241652_x_at
LIN7B,219760_at
LIN7B,241957_x_at
LIN7C,219399_at
LIN7C,221568_s_at
LIN7C,223350_x_at
LIN9,1552771_a_at
LIN9,230365_at
LIN9,235039_x_at
LINGO1,227933_at
LINGO2,232720_at
LINGO2,243686_at
LIPA,201847_at
LIPE,208186_s_at
LIPE,213855_s_at
LIPF,206334_at
LIPG,219181_at
LIPH,235871_at
LIPH,241898_at
LIPT1,205571_at
LITAF,1555454_at
LITAF,200704_at
LITAF,200706_s_at
LIX1,230865_at
LIX1,236163_at
LIX1L,225793_at
LIX1L,235036_at
LLGL1,206123_at
LLGL1,206124_s_at
LLGL1,236594_at
LLGL2,1554006_a_at
LLGL2,203713_s_at
LMAN1,203293_s_at
LMAN1,203294_s_at
LMAN1,224629_at
LMAN1L,220420_at
LMAN2,200805_at
LMAN2,215656_at
LMAN2L,221274_s_at
LMBR1,222505_at
LMBR1,222506_at
LMBR1,224036_s_at
LMBR1,224410_s_at
LMBR1,236357_at
LMBR1,242035_at
LMBR1L,220036_s_at
LMBRD1,218191_s_at
LMBRD1,232980_at
LMBRD2,226779_at
LMBRD2,232893_at
LMBRD2,236138_at
LMCD1,218574_s_at
LMCD1,227317_at
LMCD1,242767_at
LMF1,1558463_s_at
LMF1,1569048_s_at
LMF1,1569871_at
LMF1,1569872_a_at
LMF1,219135_s_at
LMF1,219136_s_at
LMF1,227984_at
LMF1,242533_at
LMF1,46142_at
LMF2,212682_s_at
LMF2,31837_at
LMLN,1553284_s_at
LMLN,229611_at
LMLN,238037_at
LMLN,244881_at
LMNA,1554600_s_at
LMNA,203411_s_at
LMNA,212086_x_at
LMNA,212089_at
LMNA,214213_x_at
LMNA,244225_x_at
LMNB1,203276_at
LMNB2,216952_s_at
LMO1,206718_at
LMO2,204249_s_at
LMO2,231049_at
LMO3,1565936_a_at
LMO3,1565937_a_at
LMO3,204424_s_at
LMO3,231348_s_at
LMO4,209204_at
LMO4,209205_s_at
LMO4,227155_at
LMO4,229537_at
LMO4,241922_at
LMO7,1556377_s_at
LMO7,202674_s_at
LMO7,241140_at
LMO7,242722_at
LMOD1,203766_s_at
LMOD1,211562_s_at
LMOD3,1555567_s_at
LMOD3,1564469_at
LMOD3,243346_at
LMTK2,206223_at
LMTK2,226375_at
LMTK2,235307_at
LMX1A,1553541_at
LNPEP,207904_s_at
LNPEP,225176_at
LNPEP,231866_at
LNPEP,236728_at
LNPEP,243532_at
LNX1,223611_s_at
LNX1,223612_s_at
LNX2,227569_at
LOC100128288,1559045_at
LOC100130264,1564444_at
LOC100131496,1558477_at
LOC100133315,232586_x_at
LOC151174,231135_at
LOC202181,220609_at
LOC202181,231375_at
LOC202181,232309_at
LOC441204,215297_at
LOC441204,240194_at
LOC441204,240423_at
LOC441204,240424_s_at
LOC441601,214381_at
LOC441666,1559503_a_at
LOC441666,1562527_at
LOC81691,208107_s_at
LOC81691,215215_s_at
