Genes,ID
DRD5,16965044
DRG1,16929203
DRG1,16929281
DRG2,16831681
DRP2,17105428
DSC1,16854509
DSC2,16854486
DSC3,16854466
DSCAM,16925809
DSCAML1,16744848
DSCC1,17080595
DSCR3,16925537
DSE,17011919
DSEL,16855781
DSG2,16851768
DSG3,16851749
DSN1,16918976
DSP,17004612
DSPP,16968638
DST,17020317
DSTN,16911651
DTD1,16911783
DTL,16677201
DTNA,16851866
DTNB,16895387
DTNBP1,17015819
DTWD1,16800933
DTWD2,16999147
DTX1,16757391
DTX3,16753047
DTX3L,16944665
DTX4,16725065
DTYMK,16910501
DUOX1,16800536
DUOXA1,16808609
DUOXA2,16800524
DUS1L,16850090
DUS3L,16867541
DUS4L,17050202
DUSP1,17002846
DUSP10,16699533
DUSP11,16899062
DUSP12,16672975
DUSP13,16715738
DUSP14,16833567
DUSP15,16918259
DUSP16,16761631
DUSP18,16933960
DUSP19,16888405
DUSP2,16900441
DUSP22,17004154
DUSP23,16672457
DUSP26,17076179
DUSP27,16673348
DUSP3,16845445
DUSP4,17075973
DUSP5,16709128
DUSP6,16768297
DUSP7,16954697
DUSP9,17108056
DUT,16800839
DVL1,16680236
DVL2,16840550
DVL3,16948712
DYDC1,16716082
DYDC2,16706620
DYM,16855138
DYNC1H1,16788883
DYNC1I1,17048639
DYNC1I2,16887601
DYNC1LI1,16951926
DYNC1LI2,16827131
DYNC2H1,16730591
DYNC2LI1,16879540
DYNLL1,16757902
DYNLL2,16836404
DYNLRB1,16912941
DYNLRB2,16821232
DYNLT1,17025177
DYNLT3,17110058
DYRK1A,16922724
DYRK1B,16872254
DYRK2,16753751
DYRK3,16676633
DYRK4,16747034
DYSF,16881353
DZIP1,16780322
DZIP1L,16959596
DZIP3,16943681
E2F1,16918445
E2F2,16683358
E2F3,17005234
E2F4,16820041
E2F5,17070408
E2F6,16894539
E2F7,16767851
E2F8,16736638
E4F1,16815035
EAF1,16938102
EAF2,16944574
EAPP,16791854
EARS2,16825081
EBAG9,17071953
EBF2,17075628
EBF3,16719562
EBF4,16910854
EBI3,16857136
EBP,17103327
EBPL,16779107
ECD,16715391
ECE1,16682989
ECE2,16948837
ECEL1,16909567
ECH1,16861887
ECH1,16872039
ECHDC1,17023352
ECHDC2,16687273
ECHDC3,16702431
ECHS1,16719892
ECM1,16670574
ECM2,17095899
ECSIT,16869006
ECT2,16948021
EDA,17104387
EDA2R,17111725
EDAR,16901568
EDARADD,16679020
EDC3,16811672
EDC4,16820296
EDC4,16820331
EDEM1,16937050
EDEM2,16918633
EDEM2,16918679
EDEM3,16697166
EDF1,17100173
EDIL3,16997816
EDN1,17004903
EDN2,16685923
EDN3,16915412
EDNRA,16971272
EDNRB,16779958
EEA1,16768478
EED,16729712
EEF1A2,16921258
EEF1D,17073402
EEF1D,17082157
EEF2,16867212
EEFSEC,16945212
EFCAB1,17076984
EFCAB2,16679569
EFCAB6,16935836
EFCAB7,16665536
EFEMP1,16897834
EFEMP2,16740577
EFHB,16951455
EFHC1,17009583
EFHC2,17110322
EFHD1,16892342
EFHD2,16659605
EFNA1,16671642
EFNA2,16856538
EFNA3,16671632
EFNA4,16671623
EFNA5,16998682
EFNB1,17104363
EFNB2,16780859
EFNB3,16830653
EFR3A,17072766
EFR3B,16877795
EFS,16790823
EFTUD2,16845742
EGF,16969729
EGFL6,17101587
EGFL7,17091281
EGFLAM,16984189
EGFR,17046135
EGLN1,16700489
EGLN3,16791821
EGR1,16989736
EGR2,16714776
EGR3,17075395
EGR4,16899032
EHBP1,16880538
EHBP1L1,16726945
EHD1,16740135
EHD2,16863652
EHD3,16878731
EHD4,16807763
EHF,16723569
EHHADH,16962277
EHMT1,17091769
EHMT2,17017536
EHMT2,17026350
EHMT2,17026916
EHMT2,17028043
EHMT2,17029389
EHMT2,17030853
EHMT2,17032175
EHMT2,17035616
EHMT2,17036882
EHMT2,17038348
EHMT2,17039625
EHMT2,17040899
EHMT2,17042143
EI24,16733045
EID1,16800871
EID2,16872243
EID2B,16872239
EID3,16756202
EIF1,16834179
EIF1AD,16740645
EIF1AX,17109706
EIF1AY,17116410
EIF1B,16939469
EIF2A,16946903
EIF2AK1,17054950
EIF2AK2,16896442
EIF2AK3,16900053
EIF2AK4,16799357
EIF2B1,16772023
EIF2B2,16786548
EIF2B3,16686324
EIF2B4,16895807
EIF2B5,16948675
EIF2S1,16785631
EIF2S2,16918485
EIF2S3,17102162
EIF3A,16718870
EIF3B,17042946
EIF3D,16934583
EIF3E,17080116
EIF3F,16721659
EIF3G,16868564
EIF3H,17080387
EIF3I,16662031
EIF3J,16800431
EIF3K,16861841
EIF3M,16723294
EIF4A3,16849667
EIF4B,16751570
EIF4E,16978142
EIF4E2,16892321
EIF4E3,16956199
EIF4EBP1,17067963
EIF4EBP2,16705715
EIF4ENIF1,16934075
EIF4G1,16948909
EIF4G2,16735801
EIF4G3,16682930
EIF4H,17047073
EIF5,16789178
EIF5A2,16961475
EIF5B,16883426
EIF6,16918664
ELAC1,16852349
ELAC2,16841483
ELAVL1,16868053
ELAVL2,17092918
ELAVL3,16868986
ELAVL4,16664533
ELF1,16778433
ELF2,16979956
ELF3,16675924
ELF4,17114038
ELF5,16737282
ELFN1,17042925
ELFN2,16934764
ELK1,17110481
ELK3,16755339
ELK3,16768854
ELK4,16698504
ELL,16870417
ELL2,16998309
ELL3,16808345
ELMO1,17056740
ELMO2,16919828
ELMO3,16820053
ELMOD2,16970937
ELN,17046998
ELOF1,16869017
ELOVL2,17015637
ELOVL4,17021083
ELOVL5,17020152
ELOVL6,16978995
ELOVL7,16996564
ELP2,16851964
ELP3,17067363
ELP4,16723228
EMCN,16978354
EMD,17108290
EME1,16835797
EMG1,16747665
EMID1,16928735
EMILIN1,16878069
EMILIN2,16850595
EMILIN3,16919289
EML1,16788296
EML2,16873357
EML3,16739346
EMP1,16748590
EMP2,16823825
EMP3,16863753
EMX1,16881441
EMX2,16709739
EN1,16902199
EN2,17053917
ENAH,16699904
ENC1,16997199
ENDOD1,16730308
ENDOG,17089863
ENG,17098594
ENO1,16681370
ENO2,16747570
ENOPH1,16968378
ENOSF1,16853418
ENOX1,16778584
ENOX2,17114114
ENPEP,16969766
ENPP1,17012632
ENPP2,17080516
ENPP2,17080554
ENPP3,17012598
ENPP4,17009316
ENPP5,17019689
ENPP6,16981931
ENPP7,16838457
ENSA,16692787
ENTHD1,16935274
ENTPD1,16707791
ENTPD2,17100304
ENTPD3,16939479
ENTPD4,17075506
ENTPD4,17075529
ENTPD5,16794606
ENTPD6,16912140
ENTPD7,16708161
ENY2,17071855
EOMES,16951797
EP300,16930534
EP400,16759411
EP400NL,16759471
EPAS1,16879721
EPB41,16661687
EPB41L1,16913263
EPB41L2,17023551
EPB41L3,16853631
EPB41L4A,16998850
EPB41L4B,17096965
EPB41L5,16885080
EPC2,16886356
EPDR1,17045291
EPHA10,16685443
EPHA2,16682098
EPHA3,16942958
EPHA4,16908897
EPHA5,16976329
EPHA6,16943047
EPHA7,17021792
EPHA8,16660555
EPHB1,16945958
EPHB2,16660596
EPHB3,16949062
EPHB4,17060758
EPHB6,17052690
EPHX1,16678114
EPHX2,17067284
EPM2A,17024427
EPM2AIP1,16952148
EPN1,16865752
EPN3,16835909
EPO,17049466
EPRS,16699392
EPS15,16687028
EPS15L1,16869984
EPS8,16761877
EPS8L1,16865590
EPS8L2,16720268
EPSTI1,16778559
EPYC,16768391
ERAL1,16832610
ERAP1,16998368
ERAP2,16987531
ERBB2,16833839
ERBB3,16752397
ERBB4,16907863
ERC1,16746640
ERC1,16746675
ERC2,16955225
ERCC1,16873313
ERCC2,16873268
ERCC3,16902448
ERCC4,16815971
ERCC6L,17111998
ERCC8,16996582
EREG,16967843
ERF,16872760
ERG,16925602
ERGIC1,16992412
ERGIC2,16762700
ERGIC3,16913143
ERH,16794256
ERICH1,17074036
ERLIN1,16717452
ERLIN2,17067902
ERMAP,16663358
ERMN,16903919
ERMP1,17092208
ERN1,16847771
ERN2,16825120
ERP27,16761830
ERP29,16757211
ERRFI1,16681304
ESAM,16745693
ESCO1,16854185
ESCO2,17067332
ESD,16778921
ESF1,16917317
ESM1,16996146
ESPL1,16751709
ESPN,16658390
ESPNL,16893041
ESR1,17013809
ESR2,16793759
ESRRA,16726429
ESRRB,16786783
ESRRG,16699290
ESX1,17113055
ETAA1,16880897
ETF1,17000465
ETFA,16811906
ETFB,16874811
ETFDH,16971943
ETHE1,16873007
ETNK1,16749178
ETNK2,16698262
ETS1,16745997
ETS2,16922779
ETV1,17055354
ETV3,16694869
ETV4,16845410
ETV5,16962380
ETV7,17018615
EVC,16964632
EVC2,16973944
EVI2A,16843167
EVI2B,16843162
EVI5,16689618
EVI5L,16857774
EVL,16788339
EVX1,17044545
EWSR1,16928761
EXO1,16679411
EXOC1,16966940
EXOC2,17014963
EXOC3,16982579
EXOC3L2,16873247
EXOC4,17051745
EXOC4,17051790
EXOC5,16793353
EXOC6,16707503
EXOC6B,16898924
EXOC7,16849098
EXOC8,16700485
EXOSC1,16717156
EXOSC10,16681625
EXOSC2,17090357
EXOSC3,17094044
EXOSC4,17073527
EXOSC5,16872567
EXOSC6,16827761
EXOSC7,16940036
EXOSC8,16774082
EXOSC9,16970231
EXPH5,16744138
EXT1,17080450
EXT2,16724031
EXTL1,16661031
EXTL2,16690139
EXTL3,17067424
EYA1,17078134
EYA2,16914478
EYA3,16684110
EYA4,17012721
EZH1,16845222
EZH2,17064105
F10,16776798
F11,16973085
F12,17003228
F13A1,17015331
F2R,16986409
F2RL1,16986417
F2RL2,16997383
F3,16689869
F5,16696187
F7,16776784
F8,17115729
FA2H,16828357
FAAH,16664299
FAAH2,17104201
FABP2,16979323
FABP3,16684429
FABP4,17078592
FABP6,16991729
FABP7,17012198
FADD,16728331
FADS2,16725742
FADS3,16739165
FAF1,16686951
FAH,16803680
FAHD1,16814847
FAHD2A,16882912
FAIM,16946207
FAIM2,16764461
FAM101B,16839220
FAM102A,17098698
FAM102B,16668002
FAM103A1,16804051
FAM104A,16848470
FAM104B,17111534
FAM105A,16983373
FAM107A,16955565
FAM107B,16711952
FAM109A,16770189
FAM109B,16930854
FAM110A,16910645
FAM110B,17069177
FAM110C,16893704
FAM111A,16725049
FAM111B,16725041
FAM114A1,16966026
FAM117A,16846504
FAM118A,16931197
FAM118B,16733216
FAM120A,17086921
FAM120A,17086947
FAM120AOS,17095981
FAM120B,17014906
FAM120C,17111413
FAM122B,17114348
FAM122C,17107068
FAM124A,16774941
FAM124B,16909042
FAM126A,17055804
FAM126B,16907198
FAM127A,17107101
FAM127B,17114386
FAM129A,16697196
FAM129B,17098506
FAM129C,16859562
FAM131A,16948969
FAM131B,17063930
FAM131C,16682090
FAM132A,16680113
FAM133A,17105269
FAM134B,16994597
FAM134C,16845185
FAM135A,17010104
FAM149A,16973006
FAM149B1,16706023
FAM150B,16893748
FAM155B,17104382
FAM19A1,16942538
FAM19A2,16766874
FAM19A4,16955994
FAM19A5,16931532
FAM20A,16848097
FAM20B,16674319
FAM20C,17042681
FAM26E,17011949
FAM26F,17011939
FAM32A,16859294
FAM35A,16706933
FAM3A,17115617
FAM3B,16922943
FAM3C,17062255
FAM43A,16949792
FAM43B,16660356
FAM46A,17021092
FAM46B,16683920
FAM46C,16669278
FAM49A,16894710
FAM49B,17081124
FAM50A,17108407
FAM50B,17004374
FAM53B,16719262
FAM53C,16989663
FAM57A,16829486
FAM57B,16825614
FAM58A,17115162
FAM60A,16749716
FAM60A,16762921
FAM63A,16692918
FAM63B,16801512
FAM64A,16830173
FAM65A,16820168
FAM69A,16689650
FAM69B,17091299
FAM71A,16677292
FAM71E1,16874558
FAM71F1,17051217
FAM76A,16661443
FAM76B,16743457
FAM81A,16801577
FAM81B,16987338
FAM83C,16918687
FAM83D,16913681
FAM83E,16873979
FAM83H,17082250
FAM84A,16877332
FAM84B,17081002
FAM89B,16726936
FAM8A1,17005157
FAM91A1,17072404
FAM92A1,17070837
FAM96A,16810503
FAM96B,16827234
FAM98A,16896320
FAM98B,16799244
FAM98C,16861724
FAM9A,17108978
FAM9C,17109124
FANCA,16829369
FANCB,17109211
FANCC,17096054
FANCD2,16937505
FANCE,17007824
FANCG,17093595
FANCI,16804559
FANCL,16897886
FANCM,16783836
FANK1,16710453
FAP,16904324
FARP1,16775968
FARP2,16893482
FARS2,17004500
FARSA,16869372
FARSB,16908948
FAS,16707149
FASN,16850107
FASTK,17064382
FASTKD1,16904917
FASTKD2,16890005
FASTKD3,16994244
FAT2,17001901
FAT4,16970465
FAU,16740326
FBL,16872267
FBLIM1,16659746
FBLN1,16931237
FBLN2,16937855
FBLN5,16795965
FBLN7,16884426
FBN1,16808793
FBN2,16999475
FBN3,16868063
FBP1,17096030
FBP2,17096020
FBRS,16817945
FBXL12,16868472
FBXL13,17061156
FBXL14,16759913
FBXL15,16708653
FBXL16,16822507
FBXL18,17054807
FBXL19,16818068
FBXL2,16938724
FBXL20,16844137
FBXL21,16989487
FBXL3,16779844
FBXL4,17021888
FBXL5,16974498
FBXL7,16983412
FBXL8,16819979
FBXO11,16897349
FBXO15,16855959
FBXO16,17075852
FBXO17,16872152
FBXO18,16702105
FBXO2,16681735
FBXO21,16770828
FBXO22,16803269
FBXO24,17049385
FBXO25,17065084
FBXO27,16872166
FBXO28,16677904
FBXO3,16737216
FBXO30,17024448
FBXO31,16829024
FBXO32,17080788
FBXO33,16792287
FBXO34,16784398
FBXO36,16891820
FBXO38,16990805
FBXO39,16830214
FBXO4,16984347
FBXO40,16944568
FBXO42,16682161
FBXO44,16659021
FBXO45,16949980
FBXO46,16873398
FBXO5,17024980
FBXO6,16659036
FBXO7,16929416
FBXO8,16981588
FBXO9,17009629
FBXO9,17009659
FBXW11,17002753
FBXW2,17097880
FBXW4,16717733
FBXW5,17100183
FBXW7,16980693
FBXW8,16757657
FBXW9,16869242
FCER1A,16672435
FCER1G,16672838
FCER2,16867975
FCF1,16786475
FCGBP,16872276
FCGR2A,16672893
FCGR2B,16672920
FCGRT,16864167
FCHO1,16859611
FCHO2,16986033
FCHSD1,17000970
FCHSD2,16741864
FCN1,17099707
FCN2,17091030
FCN3,16684000
FCRL1,16694980
FCRL4,16694913
FCRL5,16694886
FCRLA,16672946
FCRLB,16672961
FDPS,16671738
FDX1,16730996
FDX1L,16868638
FDX1L,16868654
FDXR,16848657
FECH,16855477
FEM1A,16857254
FEM1B,16802408
FEM1C,16999011
FEN1,16725735
FER,16987798
FERD3L,17055626
FERMT1,16917061
FERMT2,16793067
FERMT3,16726255
FES,16804964
FEV,16908483
FEZ1,16745798
FEZ2,16896346
FEZF2,16955690
FGD1,17111464
FGD2,17008056
FGD3,17086818
FGD4,16749782
FGD5,16938007
FGD6,16768675
FGF1,17001075
FGF10,16995989
FGF11,16830461
FGF12,16962734
FGF13,17114585
FGF14,16780754
FGF17,17066436
FGF18,16992347
FGF19,16741393
FGF2,16970404
FGF20,17074958
FGF23,16760148
FGF3,16741405
FGF4,16741399
FGF5,16968331
FGF5,16968354
FGF6,16760154
FGF7,16800921
FGF8,16717764
FGF9,16773086
FGFBP2,16974529
FGFBP3,16716520
FGFR1,17076415
FGFR1OP,17014630
FGFR1OP2,16749365
FGFR2,16719025
FGFR3,16964027
FGFR4,16992957
FGFRL1,16963876
FGGY,16665266
FGL1,17075062
FGL2,17058968
FGR,16684056
FH,16701077
FHAD1,16659545
FHDC1,16971526
FHIT,16955645
FHL1,17107230
FHL2,16901393
FHL3,16685571
FHL5,17011121
FHOD1,16827299
FHOD3,16852025
FIBCD1,17099150
FIBIN,16723058
FIBP,16740608
FICD,16756535
FIG4,17011593
FIGN,16904410
FIGNL1,17057718
FILIP1,17020942
FILIP1L,16956749
FIP1L1,16966748
FIS1,17060909
FIZ1,16875799
FJX1,16723662
FKBP10,16834196
FKBP11,16764090
FKBP14,17056310
FKBP15,17097388
FKBP1B,16877667
FKBP2,16726320
FKBP3,16792369
FKBP4,16746808
FKBP7,16905590
FKBP8,16870432
FKBP9,17045005
FKBPL,17017720
FKBPL,17029555
FKBPL,17032343
FKBPL,17037047
FKRP,16863515
FKTN,17087836
FLAD1,16671516
FLCN,16841858
FLG,16693308
FLI1,16733377
FLII,16842027
FLJ35934,16831857
FLJ42627,16815194
FLNA,17115505
FLNB,16942103
FLNC,17051286
FLOT1,17016995
FLOT1,17026737
FLOT1,17028888
FLOT1,17031666
FLOT1,17034121
FLOT1,17034129
FLOT1,17036388
FLOT1,17039163
FLOT1,17041731
FLOT2,16842834
FLRT1,16726214
FLRT3,16917373
FLT1,16777715
FLT3,16777685
FLT3LG,16864129
FLT4,17003958
FLVCR1,16677324
FLVCR2,16786625
FLVCR2,16794962
FLYWCH1,16815259
FLYWCH2,16815252
FMN1,16806757
FMN2,16679301
FMNL1,16834931
FMNL2,16886564
FMNL3,16764398
FMO1,16673731
FMO2,16673713
FMO2,16696352
FMO3,16673682
FMO4,16673748
FMO5,16692311
FMOD,16698234
FMR1,17107520
FMR1NB,17107550
FN1,16908037
FN3K,16839116
FN3KRP,16839106
FNBP1,17099114
FNBP1L,16667258
FNBP4,16738174
FNDC1,17014257
FNDC3A,16774727
FNDC4,16895941
FNDC5,16684785
FNDC8,16833297
FNIP1,16999631
FNIP2,16971966
FNTA,17068609
FOLR1,16728632
FOLR2,16728642
FOS,16786587
FOSB,16863287
FOSB,16873329
FOSL1,16740630
FOSL2,16878443
FOXA1,16792181
FOXA2,16917822
FOXA3,16863370
FOXB1,16801627
FOXC1,17004208
FOXC2,16821660
FOXD1,16997146
FOXD2,16664460
FOXD3,16665507
FOXE1,17087374
FOXE3,16664456
FOXF1,16821654
FOXF2,17004198
FOXG1,16782975
FOXH1,17082752
FOXJ1,16849142
FOXJ2,16747879
FOXJ3,16685958
FOXK1,17043157
FOXK2,16839086
FOXL1,16821663
FOXL2,16959740
FOXM1,16760048
FOXN2,16879958
FOXN3,16795664
FOXN4,16769882
FOXO1,16778392
FOXO3,16831905
FOXO3,17011450
FOXO4,17104578
FOXP1,16956149
FOXP2,17050455
FOXP3,17110902
FOXP4,17008477
FOXQ1,17004194
FOXRED1,16733230
FOXRED2,16934568
FOXS1,16918255
FPGS,17089460
FPR1,16874945
FPR2,16864751
FPR3,16864756
FRAS1,16968122
FRAT1,16707955
FRAT2,16717102
FREM1,17092531
FREM3,16980231
FRK,17022916
FRMD1,17025775
FRMD3,17095217
FRMD4A,16711909
FRMD4B,16956088
FRMD5,16808401
FRMD6,16784098
FRMD7,17114192
FRMD8,16726860
FRMPD1,17085015
FRMPD3,17106005
FRMPD4,17101496
FRS2,16753943
FRS3,17019121
FRY,16773759
FRYL,16975803
FRZB,16906175
FSCB,16792323
FSCN1,17043294
FSCN2,16838826
FSD1,16857163
FSD1L,17087813
FSIP1,16807271
FST,16984730
FSTL1,16957884
FSTL3,16856232
FSTL4,16999943
FSTL5,16981054
FTCD,16926610
FTH1,16739208
FTL,16863939
FTO,16819010
FTSJ1,17103282
FTSJ3,16847621
FUBP1,16688753
FUBP3,17090322
FUCA1,16683445
FUCA2,17024374
FUK,16820753
FUNDC1,17110342
FUNDC2,17108531
FURIN,16804942
FUS,16818207
FUT1,16874072
FUT10,17076137
FUT2,16863864
FUT3,16867572
FUT4,16730245
FUT5,16867579
FUT6,16867558
FUT7,17100277
FUT8,16785483
FUT9,17011091
FUZ,16874375
FXN,17085672
FXR1,16948401
FXR2,16840703
FXYD1,16860902
FXYD3,16860888
FXYD5,16860920
FXYD7,16860912
FYB,16995601
FYCO1,16952841
FYN,17022691
FYTTD1,16950072
FZD1,17048228
FZD10,16759153
FZD2,16834785
FZD3,17067410
FZD4,16743091
FZD5,16907691
FZD6,17071625
FZD7,16889563
FZD9,17046935
FZR1,16856959
G0S2,16676983
G3BP1,16991261
G3BP2,16976942
G6PC3,16834700
G6PD,17115636
GAA,16838509
GAB1,16971019
GAB2,16742647
GAB3,17115677
GABARAP,16840579
GABARAPL1,16748304
GABARAPL2,16821076
GABBR1,17016697
GABBR1,17026529
GABBR1,17028593
GABBR1,17031378
GABBR1,17033830
GABBR1,17036121
GABBR1,17038872
GABBR2,17096493
GABPA,16921850
GABPB2,16670743
GABRA1,16991797
GABRA2,16975607
GABRA3,17115014
GABRA4,16975642
GABRA5,16798479
GABRA6,16991775
GABRB2,17002471
GABRB3,16806199
GABRD,16657938
GABRG1,16975592
GABRG2,16991816
GABRG3,16798496
GABRQ,17107855
GABRR1,17021557
GABRR2,17021573
GAD1,16887492
GAD2,16703382
GADD45A,16665932
GADD45B,16856803
GADD45G,17086676
GADD45GIP1,16869387
GAK,16973375
GAL,16728141
GAL3ST1,16933917
GAL3ST3,16740674
GAL3ST4,17060503
GALC,16795508
GALE,16683397
GALK1,16848873
GALK2,16800888
GALM,16879250
GALNS,16829242
GALNT1,16851933
GALNT10,16991345
GALNT11,17053734
GALNT12,17087413
GALNT13,16886625
GALNT14,16896139
GALNT2,16678579
GALNT3,16904551
GALNT6,16764758
GALNT7,16972396
GALNT9,16772588
GALNTL5,17053711
GALP,16865852
GALR1,16853210
GALT,17084493
GAMT,16866650
GAN,16821280
GANAB,16739396
GAP43,16944251
GAPDH,16747338
GAPVD1,17089056
GARNL3,17089233
GARS,17044800
GART,16925194
GAS1,17095499
GAS2,16722940
GAS2L1,16928794
GAS2L2,16843469
GAS2L3,16755692
GAS6,16781285
GAS7,16841137
GAS8,16822224
GAST,16834189
GATA2,16958844
GATA3,16702351
GATA4,17065780
GATA5,16921064
GATA6,16851383
GATAD1,17048352
GATAD2A,16860017
GATAD2B,16693546
GATC,16757894
GATC,16771308
GATM,16808665
GBA2,17093829
GBA3,16965484
GBAS,17046228
GBE1,16956448
GBF1,16708579
GBP2,16689352
GBP2,16689354
GBP3,16689312
GBP3,16689330
GBP4,16689384
GBP5,16689400
GBP6,16666943
GBX2,16909753
GCA,16887014
GCAT,16929925
GCC1,17062592
GCC2,16884062
GCDH,16858756
GCG,16904315
GCGR,16838901
GCH1,16793176
GCHFR,16799653
GCK,17057218
GCLC,17020174
GCLM,16689752
GCNT1,17086048
GCNT2,17004721
GCNT3,16801604
GCNT4,16997275
GDA,17085829
GDAP1,17070082
GDAP1L1,16914012
GDAP2,16669285
GDAP2,16691486
GDE1,16824555
GDF11,16752217
GDF15,16859795
GDF3,16760821
GDF5,16918722
GDI1,17108376
GDI2,16711442
GDPD1,16836511
GDPD2,17104521
GDPD3,16825647
GDPD5,16742244
GEM,17079210
GEMIN4,16839254
GEMIN5,17002078
GEMIN6,16879265
GEMIN7,16863211
GEMIN8,17109197
GEN1,16877473
GFAP,16845777
GFER,16814895
GFI1,16689605
GFM1,16947418
GFM2,16997212
GFOD1,17015741
GFOD2,16827420
GFPT1,16898578
GFPT2,17003924
GFRA1,16718670
GFRA2,17075248
GGA1,16929782
GGA2,16825057
GGA3,16848761
GGCX,16899686
GGH,17077659
GGN,16871935
GGNBP2,16833454
GGPS1,16678954
GGT5,16933140
GGT7,16918569
GGTLC1,16917975
GHDC,16845077
GHITM,16706712
GHR,16984365
GIGYF1,17060729
GIGYF2,16892356
GIMAP2,17053393
GIMAP4,17053384
GIMAP6,17064269
GIMAP7,17053379
GIMAP8,17053371
GIN1,16998594
GINS1,16912192
GINS2,16828886
GINS3,16819678
GINS4,17068385
GIPC1,16869643
GIPC2,16666448
GIPC3,16856998
GIPR,16863326
GIT1,16842999
GIT2,16769983
GJA1,17012148
GJA3,16777181
GJA4,16662329
GJA5,16692362
GJB1,17104656
GJB2,16777185
GJB3,16662322
GJB6,16777190
GJC1,16845736
GJC2,16678349
GJD2,16807009
GJD3,16844308
GJD4,16703914
GK5,16959896
GKAP1,17095264
GKN2,16898567
GLA,17112769
GLB1L,16908685
GLB1L2,16733719
GLB1L3,16733689
GLCCI1,17043588
GLCE,16802479
GLDC,17092268
GLDN,16801075
GLE1,17089711
GLG1,16828292
GLI1,16752888
GLI2,16885153
GLI3,17056992
GLIPR1,16754373
GLIS1,16687403
GLIS2,16815498
GLIS3,17092081
GLMN,16689581
GLO1,17018812
GLOD4,16839261
GLP1R,17008325
GLRA2,17101660
GLRA3,16981631
GLRA3,16981645
GLRB,16971806
GLRX,16998293
GLRX2,16697463
GLRX3,16710635
GLRX5,16787951
GLS,16888865
GLS2,16766185
GLT1D1,16759106
GLT8D1,16954900
GLT8D2,16769419
GLTP,16769972
GLTSCR1,16863635
GLUD2,17106673
GLUL,16696979
GLYAT,16738646
GLYATL1,16725019
GLYATL2,16738657
GLYCTK,16941389
GM2A,16991210
GMCL1,16881098
GMDS,17004214
GMDS,17015033
GMEB1,16661648
GMEB2,16921317
GMFB,16793159
GMFG,16872194
GMIP,16870667
GMNN,17005396
GMPPA,16891349
GMPR,17005094
GMPR2,16782754
GMPS,16947235
GNA11,16856887
GNA12,17054614
GNA14,17095098
GNA15,16856896
GNAI1,17047777
GNAI2,16940988
GNAI3,16668272
GNAL,16850998
GNAO1,16819161
GNAQ,17095111
GNAS,16915317
GNAT1,16940951
GNAZ,16927874
GNB1,16680478
GNB2,17049443
GNB3,16747481
GNB4,16961806
GNB5,16801206
GNB5,16809377
GNE,17093920
GNG11,17048450
GNG12,16688323
GNG13,16822589
GNG2,16784157
GNG3,16725916
GNG4,16700798
GNG5,16688929
GNG7,16866974
GNG8,16873567
GNGT1,17048437
GNGT2,16846378
GNL1,17016865
GNL1,17026656
GNL1,17028756
GNL1,17031535
GNL1,17033989
GNL1,17036256
GNL1,17039032
GNL1,17041616
GNL2,16685383
GNL3L,17104001
GNLY,16882332
GNMT,17008720
GNPAT,16678710
GNPDA1,17001040
GNPDA2,16975578
GNPNAT1,16793052
GNPTAB,16755902
GNPTAB,16769159
GNPTG,16814693
GNRH1,17075594
GNS,16767052
GOLGA1,17098332
GOLGA2,17098808
GOLGA3,16772733
GOLGA4,16938935
GOLGA5,16787623
GOLGA7,17068376
GOLGB1,16958014
GOLIM4,16961308
GOLM1,17095423
GOLPH3,16994960
GOLPH3L,16692805
GOLT1A,16698304
GOLT1B,16749126
GOPC,17023051
GORASP1,16952383
GORASP2,16887531
GOSR1,16832792
GOSR2,16835125
GOT1,16717359
GOT1L1,17076301
GOT2,16826985
GP1BA,16829967
GP2,16824588
GP5,16962916
GP6,16875549
GPA33,16695974
GPAA1,17073537
GPAM,16718414
GPATCH1,16860587
GPATCH2,16699320
GPATCH3,16683887
GPATCH4,16694661
GPATCH8,16845713
GPBP1,16984992
GPBP1L1,16686510
GPC1,16893169
GPC2,17060515
GPC3,17114288
GPC4,17114272
GPC5,16775785
GPC6,16775811
GPD1,16751048
GPD1L,16938630
GPD2,16886677
GPHN,16785540
GPIHBP1,17073290
GPKOW,17110800
GPLD1,17016125
GPM6A,16981664
GPM6B,17109170
GPN1,16878358
GPN2,16683875
GPN3,16770085
GPNMB,17044253
GPR1,16907572
GPR107,17090161
GPR12,16777597
GPR132,16797224
GPR135,16793475
GPR137,16726372
GPR137B,16679003
GPR137C,16784215
GPR143,17109020
GPR146,17042844
GPR15,16943181
GPR153,16681095
GPR155,16905216
GPR156,16957860
GPR157,16681437
GPR158,16703311
GPR160,16947850
GPR162,16747439
GPR17,16885411
GPR171,16960554
GPR173,17103946
GPR176,16807288
GPR180,16775823
GPR19,16761646
GPR21,17088881
GPR22,17050194
GPR26,16710314
GPR27,16942625
GPR3,16661429
GPR34,17102792
GPR35,16893246
GPR37L1,16675944
GPR39,16885842
GPR4,16873352
GPR50,17107765
GPR52,16674080
GPR55,16909464
GPR6,17011627
GPR62,16941296
GPR63,17021831
GPR65,16787208
GPR65,16795550
GPR68,16795819
GPR75,16897519
GPR82,17102801
GPR83,16743367
GPR84,16765537
GPR85,17061992
GPR88,16667694
GPRASP1,17105645
GPRC5A,16748529
