Genes,ID
MID1,203637_s_at
MID1IP1,218251_at
MID2,209733_at
MIDN,225954_s_at
MIER1,225475_at
MIER2,44822_s_at
MIER3,228961_at
MIF4GD,223411_at
MINA,213188_s_at
MINK1,214246_x_at
MINPP1,209585_s_at
MIPEP,204305_at
MIPOL1,244246_at
MIS12,221559_s_at
MITD1,226329_s_at
MITF,226066_at
MKI67,212023_s_at
MKKS,222530_s_at
MKL2,218259_at
MKLN1,235067_at
MKNK1,209467_s_at
MKNK2,218205_s_at
MKRN1,201285_at
MKRN2,218071_s_at
MKRN3,206585_at
MKS1,1555820_a_at
MKX,239468_at
MLC1,213395_at
MLF1,204784_s_at
MLF2,200948_at
MLH1,202520_s_at
MLH3,204838_s_at
MLKL,238025_at
MLLT1,224993_at
MLLT10,225992_at
MLLT11,211071_s_at
MLLT3,204918_s_at
MLLT6,224784_at
MLN,207473_at
MLPH,218211_s_at
MLX,213708_s_at
MLXIP,202519_at
MLXIPL,221163_s_at
MLYCD,218869_at
MMAA,242750_at
MMAB,225826_at
MMACHC,211774_s_at
MMD,203414_at
MMD2,230826_at
MME,203435_s_at
MMEL1,1552930_at
MMP1,204475_at
MMP10,205680_at
MMP11,203878_s_at
MMP12,204580_at
MMP13,205959_at
MMP14,202828_s_at
MMP15,203365_s_at
MMP16,223614_at
MMP17,206234_s_at
MMP19,204575_s_at
MMP2,201069_at
MMP20,207599_at
MMP21,1552592_at
MMP25,207289_at
MMP28,224207_x_at
MMP3,205828_at
MMP7,204259_at
MMP8,231688_at
MMP9,203936_s_at
MMRN1,205612_at
MMRN2,219091_s_at
MMS19,202167_s_at
MN1,205330_at
MNAT1,203565_s_at
MND1,223700_at
MNDA,204959_at
MNS1,219703_at
MNT,204206_at
MNX1,214614_at
MOAP1,212508_at
MOBP,210193_at
MOBP,241717_at
MOCOS,238576_at
MOCS1,213181_s_at
MOCS2,218212_s_at
MOCS3,206141_at
MOG,205989_s_at
MON1A,224500_s_at
MON1B,227116_at
MON2,212754_s_at
MORC1,220850_at
MORC2,203956_at
MORC3,213000_at
MORC4,219038_at
MORF4L1,217982_s_at
MORF4L1,221381_s_at
MORF4L2,201994_at
MORN1,219852_s_at
MORN3,237211_x_at
MOSPD1,218853_s_at
MOSPD2,64883_at
MOSPD3,219070_s_at
MOV10,223849_s_at
MOV10L1,239257_at
MOXD1,209708_at
MPDU1,209208_at
MPDZ,213306_at
MPEG1,226818_at
MPG,203686_at
MPHOSPH10,212885_at
MPHOSPH6,203740_at
MPHOSPH8,225041_at
MPI,202472_at
MPL,211903_s_at
MPND,233651_s_at
MPO,203949_at
MPP1,202974_at
MPP2,213270_at
MPP3,206186_at
MPP4,1552489_s_at
MPP5,226092_at
MPP6,205429_s_at
MPP7,238778_at
MPPE1,209858_x_at
MPPED1,206436_at
MPPED2,205413_at
MPST,203524_s_at
MPV17,203466_at
MPV17L,1559167_x_at
MPZ,210280_at
MPZL1,201874_at
MPZL2,203780_at
MPZL3,1570585_at
MR1,235352_at
MRAP,1554044_a_at
MRAS,225185_at
MRC2,37408_at
MRE11A,205395_s_at
MREG,219648_at
MRFAP1,226091_s_at
MRFAP1L1,212199_at
MRGPRF,227727_at
MRGPRX1,1553401_at
MRGPRX4,1553504_at
MRM1,219967_at
MRO,231358_at
MRPL1,223154_at
MRPL10,224671_at
MRPL11,219162_s_at
MRPL12,203931_s_at
MRPL13,218049_s_at
MRPL14,225201_s_at
MRPL15,218027_at
MRPL16,217980_s_at
MRPL17,222216_s_at
MRPL18,217907_at
MRPL19,203465_at
MRPL2,229884_s_at
MRPL20,220526_s_at
MRPL21,225315_at
MRPL22,218339_at
MRPL23,213897_s_at
MRPL24,218270_at
MRPL28,204599_s_at
MRPL3,208787_at
MRPL30,224971_at
MRPL32,225260_s_at
MRPL34,221692_s_at
MRPL35,218890_x_at
MRPL36,224331_s_at
MRPL37,222993_at
MRPL38,225103_at
MRPL39,218558_s_at
MRPL4,223743_s_at
MRPL40,203152_at
MRPL41,227186_s_at
MRPL42,217919_s_at
MRPL43,224332_s_at
MRPL44,222555_s_at
MRPL45,224479_s_at
MRPL46,219244_s_at
MRPL47,223480_s_at
MRPL48,218281_at
MRPL49,201717_at
MRPL50,225581_s_at
MRPL52,226241_s_at
MRPL54,225797_at
MRPL55,225719_s_at
MRPL9,209609_s_at
MRPS10,218106_s_at
MRPS11,211595_s_at
MRPS12,204331_s_at
MRPS14,203801_at
MRPS15,226296_s_at
MRPS16,218046_s_at
MRPS17,218982_s_at
MRPS18A,221693_s_at
MRPS18C,228019_s_at
MRPS2,218001_at
MRPS21,222997_s_at
MRPS22,219220_x_at
MRPS23,223156_at
MRPS25,224869_s_at
MRPS26,225196_s_at
MRPS30,218398_at
MRPS31,212603_at
MRPS33,218654_s_at
MRPS34,218112_at
MRPS35,217942_at
MRPS36,224302_s_at
MRPS5,224333_s_at
MRPS7,217932_at
MRPS9,226749_at
MRRF,225126_at
MRS2,218538_s_at
MRTO4,220688_s_at
MRVI1,226047_at
MS4A1,228592_at
MS4A4A,219607_s_at
MS4A6A,223280_x_at
MSC,209928_s_at
MSH2,209421_at
MSH3,205887_x_at
MSH6,202911_at
MSI1,206333_at
MSI2,225240_s_at
MSLN,204885_s_at
MSN,200600_at
MSR1,214770_at
MSRA,219281_at
MSRB2,218773_s_at
MSRB3,225782_at
MST1,216320_x_at
MST1R,205455_at
MSTN,207145_at
MSX1,205932_s_at
MSX2,210319_x_at
MT1E,212859_x_at
MT1E,216336_x_at
MT1F,217165_x_at
MT1G,204745_x_at
MT1H,206461_x_at
MT1M,217546_at
MT1X,208581_x_at
MT2A,212185_x_at
MT3,205970_at
MTA1,211783_s_at
MTA2,203444_s_at
MTA3,226852_at
MTAP,231984_at
MTBP,1552518_s_at
MTCH1,221619_s_at
MTCH2,217772_s_at
MTDH,212248_at
MTF1,227150_at
MTF2,203345_s_at
MTFMT,235689_at
MTFR1,203208_s_at
MTG1,212767_at
MTHFD1,202309_at
MTHFD1,239846_at
MTHFD2,201761_at
MTHFR,226929_at
MTHFSD,218879_s_at
MTIF2,203095_at
MTIF3,223356_s_at
MTM1,36920_at
MTMR1,216095_x_at
MTMR11,205076_s_at
MTMR12,225232_at
MTMR14,222143_s_at
MTMR2,203211_s_at
MTMR3,202197_at
MTMR4,212277_at
MTMR6,214429_at
MTMR7,243804_at
MTMR9,213278_at
MTO1,222014_x_at
MTR,203774_at
MTRF1,219822_at
MTRF1L,225215_s_at
MTRR,203200_s_at
MTSS1,203037_s_at
MTTP,205675_at
MTUS1,212096_s_at
MTX1,210386_s_at
MTX2,203517_at
MTX3,226528_at
MUC1,213693_s_at
MUC13,218687_s_at
MUC15,227238_at
MUC17,232407_at
MUC2,204673_at
MUC4,235055_x_at
MUC6,1565666_s_at
MUC6,214133_at
MUC7,217059_at
MUCL1,1553602_at
MUL1,218246_at
MUM1,221290_s_at
MUM1L1,229160_at
MUS81,218463_s_at
MUSK,241122_s_at
MUT,202960_s_at
MUTYH,207727_s_at
MVD,203027_s_at
MVK,215649_s_at
MVP,202180_s_at
MX1,202086_at
MX2,204994_at
MXD1,226275_at
MXD3,221250_s_at
MXI1,202364_at
MXRA5,209596_at
MXRA7,212509_s_at
MXRA8,213422_s_at
MYADM,225673_at
MYBBP1A,219098_at
MYBL1,213906_at
MYBL1,231268_at
MYBL2,201710_at
MYBPC1,214087_s_at
MYBPC2,206394_at
MYBPH,206304_at
MYC,202431_s_at
MYCBP2,201960_s_at
MYCBPAP,1562791_at
MYCN,209757_s_at
MYCNOS,207028_at
MYCT1,231947_at
MYD88,209124_at
MYEF2,222771_s_at
MYEOV,227342_s_at
MYF5,207424_at
MYF6,206372_at
MYH1,205951_at
MYH10,212372_at
MYH11,207961_x_at
MYH14,219946_x_at
MYH15,215331_at
MYH3,205940_at
MYH4,208148_at
MYH6,214468_at
MYH7,216265_x_at
MYH7B,233949_s_at
MYH8,206717_at
MYH9,211926_s_at
MYL1,209888_s_at
MYL2,209742_s_at
MYL3,205589_at
MYL5,205145_s_at
MYL6,212082_s_at
MYL6B,204173_at
MYL7,219942_at
MYL9,201058_s_at
MYLIP,228098_s_at
MYLK,224823_at
MYLK2,231792_at
MYLK3,1568925_at
MYLPF,205163_at
MYNN,218926_at
MYO10,201976_s_at
MYO15A,220288_at
MYO16,215119_at
MYO18B,1554579_a_at
MYO19,225947_at
MYO1B,212364_at
MYO1C,214656_x_at
MYO1D,212338_at
MYO1E,203072_at
MYO1F,213733_at
MYO1G,244654_at
MYO3A,1569186_at
MYO3B,1552578_a_at
MYO5A,227761_at
MYO5B,225301_s_at
MYO5C,218966_at
MYO6,203216_s_at
MYO7A,33197_at
MYO7B,235383_at
MYO9A,226203_at
MYO9B,217297_s_at
MYOC,210155_at
MYOCD,237206_at
MYOD1,206657_s_at
MYOM1,205610_at
MYOM2,205826_at
MYOM3,238124_at
MYOT,219728_at
MYOZ1,219509_at
MYOZ2,211476_at
MYOZ3,213955_at
MYPN,235367_at
MYRIP,214156_at
MYT1,210341_at
MYT1L,210016_at
MZF1,40569_at
N4BP1,32069_at
N4BP2,228242_at
N4BP2L1,213375_s_at
N4BP2L2,202258_s_at
N4BP3,214775_at
N6AMT1,220311_at
NAAA,214765_s_at
NAALAD2,222161_at
NAALADL1,228424_at
NAB1,209272_at
NAB2,212803_at
NACA,200735_x_at
NACA2,222224_at
NACAD,213630_at
NACAP1,211445_x_at
NADK,208918_s_at
NADSYN1,232946_s_at
NAE1,202268_s_at
NAF1,244828_x_at
NAGA,202944_at
NAGK,218231_at
NAGLU,204360_s_at
NAGPA,205090_s_at
NAGS,229432_at
NAIF1,227825_at
NAIP,204860_s_at
NAIP,204861_s_at
NALCN,228608_at
NAMPT,217739_s_at
NANOS1,228523_at
NANOS3,240311_at
NANP,228073_at
NANS,218189_s_at
NAP1L1,213864_s_at
NAP1L2,219368_at
NAP1L3,204749_at
NAP1L4,201414_s_at
NAP1L5,228063_s_at
NAPA,206491_s_at
NAPB,225111_s_at
NAPEPLD,226041_at
NAPG,225448_at
NAPSA,223806_s_at
NAPSB,228055_at
NARF,219862_s_at
NARFL,218742_at
NARS,200027_at
NARS2,219217_at
NASP,201970_s_at
NAT1,214440_at
NAT10,217884_at
NAT14,223284_at
NAT2,206797_at
NAT8L,228880_at
NAT9,204382_at
NAV1,224772_at
NAV2,218330_s_at
NAV3,204823_at
NBEA,221207_s_at
NBEAL2,212443_at
NBN,202907_s_at
NBPF3,223638_at
NBR1,201384_s_at
NCALD,211685_s_at
NCAM1,212843_at
NCAM2,232390_at
NCAN,205143_at
NCAPD2,201774_s_at
NCAPD3,212789_at
NCAPG,218662_s_at
NCAPG2,219588_s_at
NCAPH,212949_at
NCAPH2,205086_s_at
NCBP1,209520_s_at
NCBP2,201517_at
NCDN,209556_at
NCF2,209949_at
NCF4,205147_x_at
NCK1,211063_s_at
NCK2,203315_at
NCKAP1,207738_s_at
NCKAP1L,209734_at
NCKIPSD,218697_at
NCL,200610_s_at
NCLN,222206_s_at
NCOA1,209106_at
NCOA2,212867_at
NCOA3,209061_at
NCOA4,210774_s_at
NCOA5,225145_at
NCOA6,208979_at
NCOA7,225344_at
NCOR1,200854_at
NCOR2,207760_s_at
NCR1,207860_at
NCR2,217045_x_at
NCSTN,208759_at
NDC80,204162_at
NDE1,227249_at
NDEL1,208093_s_at
NDFIP1,217800_s_at
NDFIP2,224802_at
NDN,209550_at
NDOR1,227739_at
NDP,206022_at
NDRG1,200632_s_at
NDRG2,206453_s_at
NDRG3,217286_s_at
NDRG4,209159_s_at
NDST1,202607_at
NDST2,203916_at
NDST3,220429_at
NDUFA1,202298_at
NDUFA10,217860_at
NDUFA11,228690_s_at
NDUFA12,223244_s_at
NDUFA13,220864_s_at
NDUFA2,209224_s_at
NDUFA3,218563_at
NDUFA4,217773_s_at
NDUFA4L2,218484_at
NDUFA5,201304_at
NDUFA6,202001_s_at
NDUFA7,202785_at
NDUFA8,218160_at
NDUFA9,208969_at
NDUFAB1,202077_at
NDUFAF1,204125_at
NDUFAF2,228355_s_at
NDUFB1,206790_s_at
NDUFB10,223112_s_at
NDUFB11,218320_s_at
NDUFB2,218200_s_at
NDUFB3,203371_s_at
NDUFB4,218226_s_at
NDUFB5,203621_at
NDUFB6,203613_s_at
NDUFB7,202839_s_at
NDUFB8,201226_at
NDUFB8,201227_s_at
NDUFB9,222992_s_at
NDUFC1,203478_at
NDUFS1,203039_s_at
NDUFS2,201966_at
NDUFS3,201740_at
NDUFS4,209303_at
NDUFS6,203606_at
NDUFS7,211752_s_at
NDUFV1,208714_at
NDUFV2,202941_at
NDUFV3,226616_s_at
NEB,215368_at
NEBL,203961_at
NECAB1,233305_at
NECAB2,215005_at
NECAB3,210720_s_at
NECAP1,209300_s_at
NECAP2,220731_s_at
NEDD1,234984_at
NEDD4,213012_at
NEDD4L,226974_at
NEDD9,202149_at
NEFH,204412_s_at
NEFL,221801_x_at
NEFM,205113_at
NEGR1,229461_x_at
NEIL2,226585_at
NEIL3,219502_at
NEK1,213331_s_at
NEK10,237227_at
NEK11,1555082_a_at
NEK2,204641_at
NEK3,213116_at
NEK4,204634_at
NEK6,223158_s_at
NEK7,212530_at
NEK8,1557170_at
NEK9,212299_at
NELL1,206089_at
NELL2,203413_at
NENF,218407_x_at
NEO1,225270_at
NES,218678_at
NET1,201830_s_at
NETO1,1552736_a_at
NETO2,218888_s_at
NEU1,208926_at
NEU3,216083_s_at
NEU4,222957_at
NEURL2,230283_at
NEUROD2,210271_at
NEUROD4,221318_at
NEUROD6,220045_at
NEUROG1,208497_x_at
NEUROG2,215632_at
NEXN,226103_at
NF2,218915_at
NFAM1,230322_at
NFASC,213438_at
NFAT5,224984_at
NFATC1,211105_s_at
NFATC2IP,217527_s_at
NFATC3,210555_s_at
NFATC4,213345_at
NFE2,209930_s_at
NFE2L1,200758_s_at
NFE2L2,201146_at
NFE2L3,236471_at
NFIA,224975_at
NFIB,209289_at
NFIC,226895_at
NFIL3,203574_at
NFIX,227400_at
NFKB1,209239_at
NFKB2,207535_s_at
NFKBIA,201502_s_at
NFKBIA,231699_at
NFKBIB,214062_x_at
NFKBID,230052_s_at
NFKBIE,203927_at
NFKBIL1,209973_at
NFKBIZ,223218_s_at
NFRKB,213028_at
NFS1,218455_at
NFU1,218946_at
NFX1,1553103_at
NFXL1,227220_at
NFYA,204108_at
NFYB,218127_at
NFYC,202215_s_at
NGB,220337_at
NGDN,213794_s_at
NGEF,227240_at
NGF,206814_at
NGFR,205858_at
NGLY1,220742_s_at
NHLH1,214628_at
NHLH2,215228_at
NHLRC3,227040_at
NHS,228933_at
NICN1,223442_at
NID1,202007_at
NID2,204114_at
NIF3L1,218133_s_at
NIN,225921_at
NINJ1,203045_at
NINJ2,219594_at
NIP7,223397_s_at
NIPA1,225752_at
NIPA2,212129_at
NIPBL,212483_at
NIPSNAP1,201709_s_at
NIPSNAP3A,224436_s_at
NIPSNAP3B,223764_x_at
NISCH,201591_s_at
NIT1,202891_at
NIT2,218557_at
NKAIN1,219438_at
NKAIN2,242002_at
NKAIN4,228017_s_at
NKAP,223439_at
NKAPL,229340_at
NKD1,1553115_at
NKD1,229481_at
NKG7,213915_at
NKIRAS1,225930_at
NKIRAS2,222105_s_at
NKRF,205004_at
NKTR,202379_s_at
NKX2-1,211024_s_at
NKX2-2,206915_at
NKX2-3,1553808_a_at
NKX2-5,206578_at
NKX2-8,207451_at
NKX3-1,209706_at
NKX3-2,207031_at
NKX6-1,221366_at
NLE1,203867_s_at
NLGN1,205893_at
NLGN2,226288_s_at
NLGN3,219726_at
NLGN4X,221933_at
NLGN4Y,207703_at
NLK,222589_at
NLN,234762_x_at
NLRC3,236295_s_at
NLRC4,1552554_a_at
NLRC5,226474_at
NLRP11,1552531_a_at
NLRP2,221690_s_at
NLRP3,207075_at
NLRP8,1553526_at
NLRX1,219680_at
NMB,205204_at
NMD3,231870_s_at
NME3,204862_s_at
NME4,212739_s_at
NME5,206197_at
NME6,205851_at
NME7,227556_at
NMI,203964_at
NMNAT1,1569631_at
NMNAT2,209755_at
NMNAT3,228090_at
NMRAL1,231271_x_at
NMT1,201157_s_at
NMT2,205006_s_at
NMU,206023_at
NMUR1,221383_at
NNAT,204239_s_at
NNMT,231559_at
NNT,202783_at
NOB1,223018_at
NOC2L,202115_s_at
NOC3L,218889_at
NOD1,221073_s_at
NOD2,220066_at
NODAL,230916_at
NOG,231798_at
NOL10,222684_s_at
NOL11,221970_s_at
NOL12,219324_at
NOL3,59625_at
NOL4,238605_at
NOL6,218199_s_at
NOL7,210097_s_at
NOL8,218244_at
NOL9,218754_at
NOLC1,211951_at
NOM1,229220_x_at
NONO,200057_s_at
NOS1,239132_at
NOS1AP,215153_at
NOS3,205581_s_at
NOSIP,217950_at
NOSTRIN,226992_at
NOTCH1,218902_at
NOTCH2,212377_s_at
NOTCH3,203238_s_at
NOTCH4,205247_at
NOTUM,228649_at
NOV,214321_at
NOVA1,205794_s_at
NOVA2,206477_s_at
NOX1,210808_s_at
NOX3,221089_at
NOX4,219773_at
NOXA1,232373_at
NPAS1,216975_x_at
NPAS2,213462_at
NPAS3,229281_at
NPAS4,1554299_at
NPAT,209798_at
NPB,1553663_a_at
NPC1,202679_at
NPC2,200701_at
NPDC1,218086_at
NPEPPS,201455_s_at
NPFF,214184_at
NPFFR2,224169_at
NPHP1,238843_at
NPHP4,213471_at
NPL,223405_at
NPLOC4,217796_s_at
NPM1,200063_s_at
NPM2,230977_at
NPM3,205129_at
NPNT,225911_at
NPPA,209957_s_at
NPPB,206801_at
NPPC,221348_at
NPR1,204648_at
NPR2,214066_x_at
NPR3,219054_at
NPR3,219789_at
NPTN,202228_s_at
NPTX1,204684_at
NPTX2,213479_at
NPTXR,213040_s_at
NPVF,221322_at
NPW,243110_x_at
NPY,206001_at
NPY2R,210729_at
NPY5R,207400_at
NPY6R,236860_at
NQO1,201468_s_at
NQO2,203814_s_at
NQO2,237870_at
NR0B1,206645_s_at
NR1D2,225768_at
NR1H2,218215_s_at
NR1H3,203920_at
NR1H4,243800_at
NR2C1,204791_at
NR2C2,225477_s_at
NR2C2AP,226839_at
NR2E1,207443_at
NR2E3,208388_at
NR2F1,209505_at
NR2F2,209120_at
NR2F6,209262_s_at
NR3C1,201865_x_at
NR3C2,205259_at
NR4A1,202340_x_at
NR4A2,204621_s_at
NR4A3,209959_at
NR5A2,210174_at
NR6A1,211402_x_at
NR6A1,228894_at
NRAS,224985_at
NRBF2,223650_s_at
NRBP1,217765_at
NRCAM,204105_s_at
NRF1,204651_at
NRG1,206343_s_at
NRG2,206879_s_at
NRG4,242426_at
NRGN,204081_at
NRIP1,202599_s_at
NRIP2,215104_at
NRIP3,219557_s_at
NRL,206596_s_at
NRM,225592_at
NRN1,218625_at
NRP1,212298_at
NRP2,225566_at
NRSN1,239293_at
NRSN2,218359_at
NRXN1,228547_at
NRXN2,209982_s_at
NRXN3,229649_at
NSD1,219084_at
NSDHL,215093_at
NSFL1C,232520_s_at
NSL1,209484_s_at
NSMAF,203269_at
NSMCE1,224666_at
NSMCE2,226536_at
NSMCE4A,219067_s_at
NSUN2,223076_s_at
NSUN3,219458_s_at
NSUN4,230023_at
NSUN5,213773_x_at
NSUN6,230200_at
NSUN7,238983_at
NT5C,219214_s_at
NT5DC1,223177_at
NT5DC2,218051_s_at
NT5DC3,218786_at
NT5E,203939_at
NT5M,219708_at
NTAN1,213061_s_at
NTF3,206706_at
NTHL1,209731_at
NTN1,227816_at
NTN4,223315_at
NTNG1,236088_at
NTNG2,233072_at
NTRK2,221796_at
NTRK3,228849_at
NTS,206291_at
NTSR1,207360_s_at
NTSR2,206899_at
NUAK1,204589_at
NUB1,222512_at
NUBP1,203978_at
NUBP2,218227_at
NUBPL,220176_at
NUCB1,200649_at
NUCB2,203675_at
NUCKS1,229353_s_at
NUDC,210574_s_at
NUDCD1,225439_at
NUDCD2,226642_s_at
NUDCD3,201270_x_at
NUDT1,204766_s_at
NUDT10,241596_at
NUDT11,219855_at
NUDT12,223535_at
NUDT13,214136_at
NUDT14,231914_at
NUDT15,219347_at
NUDT16,228341_at
NUDT16L1,224477_s_at
NUDT18,219665_at
NUDT2,218609_s_at
NUDT21,224830_at
NUDT5,223100_s_at
NUDT6,230329_s_at
NUDT7,228855_at
NUDT9,218375_at
NUDT9P1,1552564_at
NUF2,223381_at
NUFIP1,205134_s_at
NUFIP2,224939_at
NUMA1,200747_s_at
NUMBL,242195_x_at
NUP107,218768_at
NUP133,202184_s_at
NUP153,202097_at
NUP155,206550_s_at
NUP160,212709_at
NUP188,212691_at
NUP205,212247_at
NUP210,212316_at
NUP214,202155_s_at
NUP35,225470_at
NUP37,218622_at
NUP43,219007_at
NUP50,213682_at
NUP54,218256_s_at
NUP62CL,220520_s_at
NUP85,218014_at
NUP88,202900_s_at
NUP93,202188_at
NUP98,203195_s_at
NUPL2,204003_s_at
NUPR1,209230_s_at
NUS1,225070_at
NUSAP1,218039_at
NVL,207877_s_at
NXF1,208922_s_at
NXF3,220110_s_at
NXN,219489_s_at
NXNL1,1553755_at
NXNL2,1552816_at
NXPH1,232377_at
NXPH2,230883_at
NXPH3,228210_at
NXPH4,221967_at
NXT1,218708_at
NXT2,209628_at
NYX,234496_x_at
OAF,225510_at
OAS1,205552_s_at
OAS2,204972_at
OAS3,218400_at
OASL,210797_s_at
OAT,201599_at
OAZ1,200077_s_at
OAZ2,201364_s_at
OAZ3,222075_s_at
OBFC1,219100_at
OBP2A,220848_x_at
OBP2B,234722_x_at
OBSCN,220427_at
OBSL1,212775_at
OCA2,206498_at
OCEL1,205441_at
OCIAD1,223011_s_at
OCIAD2,225314_at
OCRL,203446_s_at
ODC1,200790_at
ODF1,214485_at
ODF2,225617_at
ODF2L,228577_x_at
ODF3,233795_at
ODF3L1,236245_at
ODF4,1552409_a_at
OFCC1,1553075_a_at
OFD1,203569_s_at
OGDH,201282_at
OGDHL,219277_s_at
OGFOD1,225110_at
OGFOD2,219246_s_at
OGFR,202841_x_at
OGFRL1,226810_at
OGG1,205760_s_at
OGN,222722_at
OGT,209240_at
OIP5,213599_at
OLA1,219293_s_at
OLAH,233126_s_at
OLFM1,213131_at
OLFM2,223601_at
OLFM3,1554526_at
OLFM4,212768_s_at
OLFML1,217525_at
OLFML2A,213075_at
OLFML2B,213125_at
OLFML3,218162_at
OLIG1,228170_at
OLIG2,213825_at
OLIG3,1556371_at
OLR1,210004_at
OMA1,226019_at
OMD,205907_s_at
ONECUT1,210745_at
ONECUT2,239911_at
OPA1,212213_x_at
OPA3,229624_at
OPALIN,239575_at
OPCML,214111_at
OPHN1,206323_x_at
OPLAH,222025_s_at
OPN3,219032_x_at
OPRK1,229944_at
OPRL1,206563_s_at
OPTN,202073_at
OR10H1,208558_at
OR1C1,1567054_at
OR1E1,214515_at
OR2F1,208526_at
OR2H1,216817_s_at
OR2H2,217081_at
OR2L13,1554706_at
OR4D2,1555377_at
OR51B2,234486_at
OR51E1,229768_at
OR5L2,1567285_at
OR5V1,234840_s_at
OR7A5,208285_at
OR7D2,1562337_at
OR8D2,234766_at
ORAI1,226531_at
ORAI2,1558426_x_at
ORAI3,221864_at
ORAOV1,228676_at
ORM1,205040_at
ORMDL1,223187_s_at
ORMDL2,218556_at
ORMDL3,223259_at
OS9,200714_x_at
OSBP,201800_s_at
OSBP2,223432_at
OSBPL10,219073_s_at
OSBPL11,218304_s_at
OSBPL1A,208158_s_at
OSBPL2,209222_s_at
OSBPL3,209627_s_at
OSBPL5,233734_s_at
OSBPL6,223805_at
OSBPL7,227946_at
OSBPL8,212585_at
OSBPL9,218047_at
OSCAR,1554503_a_at
OSGEP,209450_at
OSGEPL1,230032_at
OSGIN2,1554414_a_at
OSM,230170_at
OSMR,226621_at
OSR1,228399_at
OSR2,213568_at
OSTF1,204479_at
OSTM1,218196_at
OTC,207200_at
OTOF,1555251_a_at
OTOP2,234551_at
OTOR,221209_s_at
OTOS,242883_at
OTP,223835_x_at
OTUB2,219369_s_at
OTUD3,213216_at
OTUD4,203480_s_at
OTUD5,224745_x_at
OTUD6B,222825_at
OTUD7B,227436_at
OTX1,238839_at
OTX2,242128_at
OVGP1,205432_at
OVOL1,229396_at
OVOL2,206048_at
OXA1L,208717_at
OXCT1,202780_at
OXGR1,1553319_at
OXNAD1,227686_at
OXR1,222553_x_at
OXR1,235205_at
OXSM,219133_at
OXSR1,202696_at
OXTR,206825_at
P2RX1,210401_at
P2RX2,221372_s_at
P2RX3,208338_at
P2RX4,204088_at
P2RX7,207091_at
P2RY1,207455_at
P2RY10,214615_at
P2RY12,235885_at
P2RY13,220005_at
P2RY14,206637_at
P2RY2,206277_at
P2RY6,208373_s_at
P2RY8,229686_at
P4HA3,228703_at
P4HB,200656_s_at
PA2G4,208676_s_at
PAAF1,218957_s_at
PABPC1,215157_x_at
PABPC3,208113_x_at
PABPC5,233136_at
PACRG,215472_at
PACS1,224658_x_at
PACS2,212778_at
PACSIN1,227053_at
PACSIN2,201651_s_at
PACSIN3,218744_s_at
PADI1,220962_s_at
PADI2,209791_at
PADI4,211413_s_at
PAEP,206859_s_at
PAF1,202093_s_at
PAFAH1B1,200816_s_at
PAFAH1B2,224777_s_at
PAFAH1B3,203228_at
PAFAH2,205233_s_at
PAG1,225626_at
PAGE4,205564_at
PAICS,201013_s_at
PAIP1,209063_x_at
PAIP2,222984_at
PAK1,226507_at
PAK1IP1,218886_at
PAK2,208877_at
PAK3,214607_at
PAK4,33814_at
PALB2,219530_at
PALLD,200897_s_at
PALM,203859_s_at
PALMD,218736_s_at
PAM,202336_s_at
PAN2,203117_s_at
PAN3,225563_at
PANK1,226649_at
PANK2,218809_at
PANK3,221751_at
PANK4,218771_at
PANX1,204715_at
PANX2,239067_s_at
PANX3,240955_at
PAOX,238333_s_at
PAOX,50400_at
PAPD4,225761_at
PAPD5,229043_at
PAPOLA,212718_at
PAPOLG,222273_at
PAPPA,228128_x_at
PAPPA2,211918_x_at
PAPSS1,209043_at
PAPSS2,203060_s_at
PAQR3,213372_at
PAQR4,212858_at
PAQR5,242871_at
PAQR6,219236_at
PAQR7,242123_at
PAQR8,226423_at
PAQR9,1558322_a_at
PARD3,221527_s_at
PARD3B,228411_at
PARD6A,205245_at
PARD6B,235165_at
PARD6G,227204_at
PARG,205060_at
PARK2,207058_s_at
PARK7,200006_at
PARL,218271_s_at
PARN,203905_at
PARP1,208644_at
PARP10,229350_x_at
PARP11,229138_at
PARP12,218543_s_at
PARP14,224701_at
PARP16,219034_at
PARP2,214086_s_at
PARP3,209940_at
PARP4,202239_at
PARP6,232683_s_at
PARP8,219033_at
PARP9,223220_s_at
PARS2,227348_at
PART1,215972_at
PARVA,217890_s_at
PARVB,204629_at
PARVG,223562_at
PASK,216945_x_at
PATL1,225466_at
PATZ1,209431_s_at
PAWR,204004_at
PAX1,214401_at
PAX2,206229_x_at
PAX3,231666_at
PAX5,221969_at
PAX6,205646_s_at
PAX8,121_at
PAX9,207059_at
PAXIP1,212825_at
PBK,219148_at
PBLD,219543_at
PBX1,212148_at
PBX3,204082_at
PBX4,230536_at
PBXIP1,214177_s_at
PC,204476_s_at
PCBD1,203557_s_at
PCBD2,223712_at
PCBP1,208620_at
PCBP2,204031_s_at
PCBP3,205663_at
PCBP4,209361_s_at
PCCA,203860_at
PCCB,212694_s_at
PCDH1,203918_at
PCDH10,228635_at
PCDH12,219656_at
PCDH15,1560330_at
PCDH18,225975_at
PCDH19,227282_at
PCDH7,228640_at
PCDH8,206935_at
PCDH9,219737_s_at
PCDHB11,208504_x_at
PCDHB12,221408_x_at
PCDHB13,221450_x_at
PCDHB14,231726_at
PCDHB15,231789_at
PCDHB16,232099_at
PCDHB2,231725_at
